row_key,district_name,crime_head,month,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,std_6,std_12,accel_3_12,accel_1_12,head_state_lag_1,head_state_roll_3,state_lag_1,state_roll_3,head_state_share,district_roll_3,district_accel,detected_share_lag_1,detected_roll_6,population_m,literacy_pct,urban_pct,pop_density_k,days_in_month,target_spike,target_count,spike_eligible
21-0-2026-01,Haveri,All,2026-01,21,0,24312,1,17,14,17,14,16.0,13.667,12.25,17,1.0,3.448,3.631,1.3061,1.3878,1284,1562.67,1284,1562.67,1.0,16.0,1.3878,0.4118,5.17,1.869,77.6,21.9,0.388,31,1,30,1
21-0-2026-02,Haveri,All,2026-02,21,0,24313,2,30,17,14,5,20.333,16.0,13.583,30,1.0,7.071,6.116,1.4969,2.2086,2265,1748.67,2265,1748.67,1.0,20.33,2.2086,0.6,7.5,1.869,77.6,21.9,0.388,28,0,22,1
21-0-2026-03,Haveri,All,2026-03,21,0,24314,3,22,30,17,13,23.0,18.167,15.0,22,1.0,6.568,5.93,1.5333,1.4667,2094,1881.0,2094,1881.0,1.0,23.0,1.4667,0.4545,8.5,1.869,77.6,21.9,0.388,31,0,28,1
21-0-2026-04,Haveri,All,2026-04,21,0,24315,4,28,22,30,14,26.667,21.333,16.25,28,1.0,5.935,6.881,1.641,1.7231,2455,2271.33,2455,2271.33,1.0,26.67,1.7231,0.4643,9.67,1.869,77.6,21.9,0.388,30,0,21,1
21-0-2026-05,Haveri,All,2026-05,21,0,24316,5,21,28,22,10,23.667,22.0,16.833,21,1.0,5.627,6.962,1.4059,1.2475,2324,2291.0,2324,2291.0,1.0,23.67,1.2475,0.4286,10.17,1.869,77.6,21.9,0.388,31,1,35,1
21-0-2026-06,Haveri,All,2026-06,21,0,24317,6,35,21,28,9,28.0,25.5,18.917,35,1.0,6.076,8.231,1.4802,1.8502,2456,2411.67,2456,2411.67,1.0,28.0,1.8502,0.6857,13.5,1.869,77.6,21.9,0.388,30,0,25,1
22-0-2024-02,Gadag,All,2024-02,22,0,24289,2,11,15,17,9,14.333,14.5,11.333,11,1.0,3.905,4.441,1.2647,0.9706,1240,1432.33,1240,1432.33,1.0,14.33,0.9706,0.5455,7.33,1.246,75.1,35.6,0.268,28,0,9,1
22-0-2024-03,Gadag,All,2024-03,22,0,24290,3,9,11,15,10,11.667,14.5,11.333,9,1.0,3.905,4.441,1.0294,0.7941,1148,1225.0,1148,1225.0,1.0,11.67,0.7941,0.6667,7.33,1.246,75.1,35.6,0.268,31,0,9,1
22-0-2024-04,Gadag,All,2024-04,22,0,24291,4,9,9,11,4,9.667,13.667,11.25,9,1.0,4.422,4.474,0.8593,0.8,1171,1186.33,1171,1186.33,1.0,9.67,0.8,0.5556,7.0,1.246,75.1,35.6,0.268,30,0,10,1
22-0-2024-05,Gadag,All,2024-05,22,0,24292,5,10,9,9,10,9.333,11.833,11.75,10,1.0,3.078,3.94,0.7943,0.8511,1175,1164.67,1175,1164.67,1.0,9.33,0.8511,0.6,6.5,1.246,75.1,35.6,0.268,31,0,7,1
22-0-2024-06,Gadag,All,2024-06,22,0,24293,6,7,10,9,8,8.667,10.167,11.5,7,1.0,2.478,4.133,0.7536,0.6087,1270,1205.33,1270,1205.33,1.0,8.67,0.6087,0.7143,5.83,1.246,75.1,35.6,0.268,30,0,11,1
22-0-2024-07,Gadag,All,2024-07,22,0,24294,7,11,7,10,8,9.333,9.5,11.75,11,1.0,1.384,4.003,0.7943,0.9362,1177,1207.33,1177,1207.33,1.0,9.33,0.9362,0.7273,6.0,1.246,75.1,35.6,0.268,31,1,16,1
22-0-2024-08,Gadag,All,2024-08,22,0,24295,8,16,11,7,9,11.333,10.333,12.417,16,1.0,2.809,3.989,0.9128,1.2886,1103,1183.33,1103,1183.33,1.0,11.33,1.2886,0.625,6.67,1.246,75.1,35.6,0.268,31,0,10,1
22-0-2024-09,Gadag,All,2024-09,22,0,24296,9,10,16,11,14,12.333,10.5,12.5,10,1.0,2.754,3.926,0.9867,0.8,1214,1164.67,1214,1164.67,1.0,12.33,0.8,0.6,6.67,1.246,75.1,35.6,0.268,30,0,13,1
22-0-2024-10,Gadag,All,2024-10,22,0,24297,10,13,10,16,21,13.0,11.167,12.417,13,1.0,2.794,3.904,1.047,1.047,1190,1169.0,1190,1169.0,1.0,13.0,1.047,0.4615,6.83,1.246,75.1,35.6,0.268,31,0,11,1
22-0-2024-11,Gadag,All,2024-11,22,0,24298,11,11,13,10,17,11.333,11.333,11.583,11,1.0,2.749,2.929,0.9784,0.9496,1701,1368.33,1701,1368.33,1.0,11.33,0.9496,0.4545,6.67,1.246,75.1,35.6,0.268,30,1,18,1
22-0-2024-12,Gadag,All,2024-12,22,0,24299,12,18,11,13,15,14.0,13.167,11.667,18,1.0,2.911,3.091,1.2,1.5429,1744,1545.0,1744,1545.0,1.0,14.0,1.5429,0.6667,7.83,1.246,75.1,35.6,0.268,31,0,11,1
22-0-2025-01,Gadag,All,2025-01,22,0,24300,1,11,18,11,11,13.333,13.167,11.333,11,1.0,2.911,2.925,1.1765,0.9706,1290,1578.33,1290,1578.33,1.0,13.33,0.9706,0.5455,7.5,1.246,75.1,35.6,0.268,31,0,9,1
22-0-2025-02,Gadag,All,2025-02,22,0,24301,2,9,11,18,9,12.667,12.0,11.167,9,1.0,2.944,2.995,1.1343,0.806,1210,1414.67,1210,1414.67,1.0,12.67,0.806,0.3333,6.33,1.246,75.1,35.6,0.268,28,0,8,1
22-0-2025-03,Gadag,All,2025-03,22,0,24302,3,8,9,11,9,9.333,11.667,11.083,8,1.0,3.249,3.068,0.8421,0.7218,1077,1192.33,1077,1192.33,1.0,9.33,0.7218,0.625,6.17,1.246,75.1,35.6,0.268,31,0,6,1
22-0-2025-04,Gadag,All,2025-04,22,0,24303,4,6,8,9,10,7.667,10.5,10.833,6,1.0,3.775,3.337,0.7077,0.5538,1168,1151.67,1168,1151.67,1.0,7.67,0.5538,0.5,5.67,1.246,75.1,35.6,0.268,30,1,11,1
22-0-2025-05,Gadag,All,2025-05,22,0,24304,5,11,6,8,7,8.333,10.5,10.917,11,1.0,3.775,3.328,0.7634,1.0076,1168,1137.67,1168,1137.67,1.0,8.33,1.0076,0.6364,6.0,1.246,75.1,35.6,0.268,31,0,7,1
22-0-2025-06,Gadag,All,2025-06,22,0,24305,6,7,11,6,11,8.0,8.667,10.917,7,1.0,1.886,3.328,0.7328,0.6412,1190,1175.33,1190,1175.33,1.0,8.0,0.6412,0.4286,4.5,1.246,75.1,35.6,0.268,30,1,14,1
22-0-2025-07,Gadag,All,2025-07,22,0,24306,7,14,7,11,16,10.667,9.167,11.167,14,1.0,2.672,3.436,0.9552,1.2537,1187,1181.67,1187,1181.67,1.0,10.67,1.2537,0.5,4.67,1.246,75.1,35.6,0.268,31,0,10,1
22-0-2025-08,Gadag,All,2025-08,22,0,24307,8,10,14,7,10,10.333,9.333,10.667,10,1.0,2.687,3.118,0.9688,0.9375,1190,1189.0,1190,1189.0,1.0,10.33,0.9375,0.6,5.17,1.246,75.1,35.6,0.268,31,0,8,1
22-0-2025-09,Gadag,All,2025-09,22,0,24308,9,8,10,14,13,10.667,9.333,10.5,8,1.0,2.687,3.202,1.0159,0.7619,1214,1197.0,1214,1197.0,1.0,10.67,0.7619,0.75,5.33,1.246,75.1,35.6,0.268,30,0,9,1
22-0-2025-10,Gadag,All,2025-10,22,0,24309,10,9,8,10,11,9.0,9.833,10.167,9,1.0,2.267,3.131,0.8852,0.8852,1104,1169.33,1104,1169.33,1.0,9.0,0.8852,0.1111,5.0,1.246,75.1,35.6,0.268,31,1,17,1
22-0-2025-11,Gadag,All,2025-11,22,0,24310,11,17,9,8,18,11.333,10.833,10.667,17,1.0,3.532,3.659,1.0625,1.5938,1707,1341.67,1707,1341.67,1.0,11.33,1.5938,0.4706,5.17,1.246,75.1,35.6,0.268,30,0,13,1
22-0-2025-12,Gadag,All,2025-12,22,0,24311,12,13,17,9,11,13.0,11.833,10.25,13,1.0,3.131,3.031,1.2683,1.2683,1697,1502.67,1697,1502.67,1.0,13.0,1.2683,0.6923,6.17,1.246,75.1,35.6,0.268,31,0,12,1
22-0-2026-01,Gadag,All,2026-01,22,0,24312,1,12,13,17,9,14.0,11.5,10.333,12,1.0,2.986,3.064,1.3548,1.1613,1284,1562.67,1284,1562.67,1.0,14.0,1.1613,0.3333,5.67,1.246,75.1,35.6,0.268,31,1,20,1
22-0-2026-02,Gadag,All,2026-02,22,0,24313,2,20,12,13,8,15.0,13.167,11.25,20,1.0,4.22,4.023,1.3333,1.7778,2265,1748.67,2265,1748.67,1.0,15.0,1.7778,0.3,5.67,1.246,75.1,35.6,0.268,28,1,24,1
22-0-2026-03,Gadag,All,2026-03,22,0,24314,3,24,20,12,6,18.667,15.833,12.583,24,1.0,5.08,5.203,1.4834,1.9073,2094,1881.0,2094,1881.0,1.0,18.67,1.9073,0.625,7.17,1.246,75.1,35.6,0.268,31,0,15,1
22-0-2026-04,Gadag,All,2026-04,22,0,24315,4,15,24,20,11,19.667,16.833,13.333,15,1.0,4.14,4.836,1.475,1.125,2455,2271.33,2455,2271.33,1.0,19.67,1.125,0.3333,7.83,1.246,75.1,35.6,0.268,30,0,25,1
22-0-2026-05,Gadag,All,2026-05,22,0,24316,5,25,15,24,7,21.333,18.167,14.5,25,1.0,5.145,5.737,1.4713,1.7241,2324,2291.0,2324,2291.0,1.0,21.33,1.7241,0.52,8.67,1.246,75.1,35.6,0.268,31,0,18,1
22-0-2026-06,Gadag,All,2026-06,22,0,24317,6,18,25,15,14,19.333,19.0,15.417,18,1.0,4.619,5.33,1.2541,1.1676,2456,2411.67,2456,2411.67,1.0,19.33,1.1676,0.6667,9.17,1.246,75.1,35.6,0.268,30,0,24,1
23-0-2024-02,Chikkamagaluru,All,2024-02,23,0,24289,2,12,7,24,13,14.333,15.0,13.917,12,1.0,5.385,4.271,1.0299,0.8623,1240,1432.33,1240,1432.33,1.0,14.33,0.8623,0.6667,9.0,1.331,79.3,21.6,0.185,28,0,16,1
23-0-2024-03,Chikkamagaluru,All,2024-03,23,0,24290,3,16,12,7,16,11.667,15.167,14.167,16,1.0,5.398,4.298,0.8235,1.1294,1148,1225.0,1148,1225.0,1.0,11.67,1.1294,0.5,8.83,1.331,79.3,21.6,0.185,31,0,14,1
23-0-2024-04,Chikkamagaluru,All,2024-04,23,0,24291,4,14,16,12,13,14.0,15.333,14.0,14,1.0,5.344,4.262,1.0,1.0,1171,1186.33,1171,1186.33,1.0,14.0,1.0,0.5714,8.67,1.331,79.3,21.6,0.185,30,0,9,1
23-0-2024-05,Chikkamagaluru,All,2024-05,23,0,24292,5,9,14,16,15,13.0,13.667,13.667,9,1.0,5.497,4.478,0.9512,0.6585,1175,1164.67,1175,1164.67,1.0,13.0,0.6585,0.6667,8.0,1.331,79.3,21.6,0.185,31,1,21,1
23-0-2024-06,Chikkamagaluru,All,2024-06,23,0,24293,6,21,9,14,10,14.667,13.167,14.167,21,1.0,4.598,4.913,1.0353,1.4824,1270,1205.33,1270,1205.33,1.0,14.67,1.4824,0.4762,7.0,1.331,79.3,21.6,0.185,30,0,13,1
23-0-2024-07,Chikkamagaluru,All,2024-07,23,0,24294,7,13,21,9,10,14.333,14.167,14.417,13,1.0,3.716,4.769,0.9942,0.9017,1177,1207.33,1177,1207.33,1.0,14.33,0.9017,0.7692,8.33,1.331,79.3,21.6,0.185,31,0,14,1
23-0-2024-08,Chikkamagaluru,All,2024-08,23,0,24295,8,14,13,21,15,16.0,14.5,14.75,14,1.0,3.594,4.585,1.0847,0.9492,1103,1183.33,1103,1183.33,1.0,16.0,0.9492,0.6429,8.5,1.331,79.3,21.6,0.185,31,0,7,1
23-0-2024-09,Chikkamagaluru,All,2024-09,23,0,24296,9,7,14,13,13,11.333,13.0,14.083,7,1.0,4.435,5.057,0.8047,0.497,1214,1164.67,1214,1164.67,1.0,11.33,0.497,0.7143,8.0,1.331,79.3,21.6,0.185,30,1,17,1
23-0-2024-10,Chikkamagaluru,All,2024-10,23,0,24297,10,17,7,14,19,12.667,13.5,14.417,17,1.0,4.682,5.107,0.8786,1.1792,1190,1169.0,1190,1169.0,1.0,12.67,1.1792,0.4706,8.0,1.331,79.3,21.6,0.185,31,0,15,1
23-0-2024-11,Chikkamagaluru,All,2024-11,23,0,24298,11,15,17,7,24,13.0,14.5,14.083,15,1.0,4.233,4.924,0.9231,1.0651,1701,1368.33,1701,1368.33,1.0,13.0,1.0651,0.6,8.5,1.331,79.3,21.6,0.185,30,1,24,1
23-0-2024-12,Chikkamagaluru,All,2024-12,23,0,24299,12,24,15,17,7,18.667,15.0,14.083,24,1.0,5.066,4.924,1.3254,1.7041,1744,1545.0,1744,1545.0,1.0,18.67,1.7041,0.5,8.83,1.331,79.3,21.6,0.185,31,0,11,1
23-0-2025-01,Chikkamagaluru,All,2025-01,23,0,24300,1,11,24,15,12,16.667,14.667,14.417,11,1.0,5.249,4.554,1.1561,0.763,1290,1578.33,1290,1578.33,1.0,16.67,0.763,0.4545,8.0,1.331,79.3,21.6,0.185,31,0,12,1
23-0-2025-02,Chikkamagaluru,All,2025-02,23,0,24301,2,12,11,24,16,15.667,14.333,14.417,12,1.0,5.344,4.554,1.0867,0.8324,1210,1414.67,1210,1414.67,1.0,15.67,0.8324,0.6667,7.83,1.331,79.3,21.6,0.185,28,1,24,1
23-0-2025-03,Chikkamagaluru,All,2025-03,23,0,24302,3,24,12,11,14,15.667,17.167,15.083,24,1.0,5.209,5.267,1.0387,1.5912,1077,1192.33,1077,1192.33,1.0,15.67,1.5912,0.4167,8.67,1.331,79.3,21.6,0.185,31,0,7,1
23-0-2025-04,Chikkamagaluru,All,2025-04,23,0,24303,4,7,24,12,9,14.333,15.5,14.5,7,1.0,6.449,5.723,0.9885,0.4828,1168,1151.67,1168,1151.67,1.0,14.33,0.4828,0.2857,7.67,1.331,79.3,21.6,0.185,30,0,8,1
23-0-2025-05,Chikkamagaluru,All,2025-05,23,0,24304,5,8,7,24,21,13.0,14.333,14.417,8,1.0,7.04,5.809,0.9017,0.5549,1168,1137.67,1168,1137.67,1.0,13.0,0.5549,0.25,6.5,1.331,79.3,21.6,0.185,31,0,14,1
23-0-2025-06,Chikkamagaluru,All,2025-06,23,0,24305,6,14,8,7,13,9.667,12.667,13.833,14,1.0,5.588,5.459,0.6988,1.012,1190,1175.33,1190,1175.33,1.0,9.67,1.012,0.5,5.67,1.331,79.3,21.6,0.185,30,1,18,1
23-0-2025-07,Chikkamagaluru,All,2025-07,23,0,24306,7,18,14,8,14,13.333,13.833,14.25,18,1.0,5.843,5.57,0.9357,1.2632,1187,1181.67,1187,1181.67,1.0,13.33,1.2632,0.4444,6.17,1.331,79.3,21.6,0.185,31,0,15,1
23-0-2025-08,Chikkamagaluru,All,2025-08,23,0,24307,8,15,18,14,7,15.667,14.333,14.333,15,1.0,5.793,5.573,1.093,1.0465,1190,1189.0,1190,1189.0,1.0,15.67,1.0465,0.4,5.83,1.331,79.3,21.6,0.185,31,0,15,1
23-0-2025-09,Chikkamagaluru,All,2025-09,23,0,24308,9,15,15,18,17,16.0,12.833,15.0,15,1.0,3.976,5.115,1.0667,1.0,1214,1197.0,1214,1197.0,1.0,16.0,1.0,0.4667,5.33,1.331,79.3,21.6,0.185,30,0,14,1
23-0-2025-10,Chikkamagaluru,All,2025-10,23,0,24309,10,14,15,15,15,14.667,14.0,14.75,14,1.0,3.0,5.085,0.9944,0.9492,1104,1169.33,1104,1169.33,1.0,14.67,0.9492,0.7143,6.67,1.331,79.3,21.6,0.185,31,1,22,1
23-0-2025-11,Chikkamagaluru,All,2025-11,23,0,24310,11,22,14,15,24,17.0,16.333,15.333,22,1.0,2.867,5.467,1.1087,1.4348,1707,1341.67,1707,1341.67,1.0,17.0,1.4348,0.4545,8.0,1.331,79.3,21.6,0.185,30,1,24,1
23-0-2025-12,Chikkamagaluru,All,2025-12,23,0,24311,12,24,22,14,11,20.0,18.0,15.333,24,1.0,3.786,5.467,1.3043,1.5652,1697,1502.67,1697,1502.67,1.0,20.0,1.5652,0.2083,7.67,1.331,79.3,21.6,0.185,31,0,13,1
23-0-2026-01,Chikkamagaluru,All,2026-01,23,0,24312,1,13,24,22,12,19.667,17.167,15.5,13,1.0,4.22,5.362,1.2688,0.8387,1284,1562.67,1284,1562.67,1.0,19.67,0.8387,0.5385,7.5,1.331,79.3,21.6,0.185,31,0,19,1
23-0-2026-02,Chikkamagaluru,All,2026-02,23,0,24313,2,19,13,24,24,18.667,17.833,16.083,19,1.0,4.14,5.33,1.1606,1.1813,2265,1748.67,2265,1748.67,1.0,18.67,1.1813,0.4737,8.0,1.331,79.3,21.6,0.185,28,0,21,1
23-0-2026-03,Chikkamagaluru,All,2026-03,23,0,24314,3,21,19,13,7,17.667,18.833,15.833,21,1.0,4.059,5.014,1.1158,1.3263,2094,1881.0,2094,1881.0,1.0,17.67,1.3263,0.5238,8.67,1.331,79.3,21.6,0.185,31,0,19,1
23-0-2026-04,Chikkamagaluru,All,2026-04,23,0,24315,4,19,21,19,8,19.667,19.667,16.833,19,1.0,3.448,4.298,1.1683,1.1287,2455,2271.33,2455,2271.33,1.0,19.67,1.1287,0.4737,8.5,1.331,79.3,21.6,0.185,30,1,31,1
23-0-2026-05,Chikkamagaluru,All,2026-05,23,0,24316,5,31,19,21,14,23.667,21.167,18.75,31,1.0,5.49,5.002,1.2622,1.6533,2324,2291.0,2324,2291.0,1.0,23.67,1.6533,0.5806,9.83,1.331,79.3,21.6,0.185,31,0,27,1
23-0-2026-06,Chikkamagaluru,All,2026-06,23,0,24317,6,27,31,19,18,25.667,21.667,19.833,27,1.0,5.85,5.257,1.2941,1.3613,2456,2411.67,2456,2411.67,1.0,25.67,1.3613,0.4815,11.17,1.331,79.3,21.6,0.185,30,0,21,1
24-0-2024-02,Chamarajanagar,All,2024-02,24,0,24289,2,11,12,15,7,12.667,11.5,10.083,11,1.0,3.905,3.707,1.2562,1.0909,1240,1432.33,1240,1432.33,1.0,12.67,1.0909,0.4545,6.0,1.194,61.4,17.1,0.234,28,0,9,1
24-0-2024-03,Chamarajanagar,All,2024-03,24,0,24290,3,9,11,12,8,10.667,12.167,10.25,9,1.0,2.967,3.608,1.0407,0.878,1148,1225.0,1148,1225.0,1.0,10.67,0.878,0.6667,6.67,1.194,61.4,17.1,0.234,31,0,6,1
24-0-2024-04,Chamarajanagar,All,2024-04,24,0,24291,4,6,9,11,8,8.667,11.667,10.083,6,1.0,3.636,3.752,0.8595,0.595,1171,1186.33,1171,1186.33,1.0,8.67,0.595,0.8333,6.67,1.194,61.4,17.1,0.234,30,0,9,1
24-0-2024-05,Chamarajanagar,All,2024-05,24,0,24292,5,9,6,9,15,8.0,10.333,10.167,9,1.0,2.809,3.716,0.7869,0.8852,1175,1164.67,1175,1164.67,1.0,8.0,0.8852,0.5556,6.0,1.194,61.4,17.1,0.234,31,0,8,1
24-0-2024-06,Chamarajanagar,All,2024-06,24,0,24293,6,8,9,6,7,7.667,9.167,9.583,8,1.0,1.951,3.451,0.8,0.8348,1270,1205.33,1270,1205.33,1.0,7.67,0.8348,0.5,5.17,1.194,61.4,17.1,0.234,30,0,8,1
24-0-2024-07,Chamarajanagar,All,2024-07,24,0,24294,7,8,8,9,7,8.333,8.5,9.667,8,1.0,1.5,3.399,0.8621,0.8276,1177,1207.33,1177,1207.33,1.0,8.33,0.8276,0.5,4.83,1.194,61.4,17.1,0.234,31,0,7,1
24-0-2024-08,Chamarajanagar,All,2024-08,24,0,24295,8,7,8,8,5,7.667,7.833,9.667,7,1.0,1.067,3.399,0.7931,0.7241,1103,1183.33,1103,1183.33,1.0,7.67,0.7241,1.0,5.17,1.194,61.4,17.1,0.234,31,1,13,1
24-0-2024-09,Chamarajanagar,All,2024-09,24,0,24296,9,13,7,8,9,9.333,8.5,10.333,13,1.0,2.217,3.197,0.9032,1.2581,1214,1164.67,1214,1164.67,1.0,9.33,1.2581,0.5385,5.33,1.194,61.4,17.1,0.234,30,0,13,1
24-0-2024-10,Chamarajanagar,All,2024-10,24,0,24297,10,13,13,7,17,11.0,9.667,10.667,13,1.0,2.427,3.249,1.0312,1.2188,1190,1169.0,1190,1169.0,1.0,11.0,1.2188,0.5385,5.67,1.194,61.4,17.1,0.234,31,1,19,1
24-0-2024-11,Chamarajanagar,All,2024-11,24,0,24298,11,19,13,13,15,15.0,11.333,10.833,19,1.0,4.19,3.602,1.3846,1.7538,1701,1368.33,1701,1368.33,1.0,15.0,1.7538,0.4737,6.33,1.194,61.4,17.1,0.234,30,0,7,1
24-0-2024-12,Chamarajanagar,All,2024-12,24,0,24299,12,7,19,13,12,13.0,11.167,10.167,7,1.0,4.337,3.508,1.2787,0.6885,1744,1545.0,1744,1545.0,1.0,13.0,0.6885,0.2857,6.0,1.194,61.4,17.1,0.234,31,0,14,1
24-0-2025-01,Chamarajanagar,All,2025-01,24,0,24300,1,14,7,19,11,13.333,12.167,10.333,14,1.0,4.18,3.636,1.2903,1.3548,1290,1578.33,1290,1578.33,1.0,13.33,1.3548,0.5,6.5,1.194,61.4,17.1,0.234,31,0,12,1
24-0-2025-02,Chamarajanagar,All,2025-02,24,0,24301,2,12,14,7,9,11.0,13.0,10.417,12,1.0,3.512,3.662,1.056,1.152,1210,1414.67,1210,1414.67,1.0,11.0,1.152,0.6667,6.67,1.194,61.4,17.1,0.234,28,0,9,1
24-0-2025-03,Chamarajanagar,All,2025-03,24,0,24302,3,9,12,14,6,11.667,12.333,10.417,9,1.0,3.815,3.662,1.12,0.864,1077,1192.33,1077,1192.33,1.0,11.67,0.864,0.7778,6.67,1.194,61.4,17.1,0.234,31,0,11,1
24-0-2025-04,Chamarajanagar,All,2025-04,24,0,24303,4,11,9,12,9,10.667,12.0,10.833,11,1.0,3.83,3.412,0.9846,1.0154,1168,1151.67,1168,1151.67,1.0,10.67,1.0154,0.7273,6.83,1.194,61.4,17.1,0.234,30,0,10,1
24-0-2025-05,Chamarajanagar,All,2025-05,24,0,24304,5,10,11,9,8,10.0,10.5,10.917,10,1.0,2.217,3.378,0.916,0.916,1168,1137.67,1168,1137.67,1.0,10.0,0.916,0.6,6.33,1.194,61.4,17.1,0.234,31,0,6,1
24-0-2025-06,Chamarajanagar,All,2025-06,24,0,24305,6,6,10,11,8,9.0,10.333,10.75,6,1.0,2.494,3.562,0.8372,0.5581,1190,1175.33,1190,1175.33,1.0,9.0,0.5581,0.8333,6.83,1.194,61.4,17.1,0.234,30,0,8,1
24-0-2025-07,Chamarajanagar,All,2025-07,24,0,24306,7,8,6,10,7,8.0,9.333,10.75,8,1.0,1.972,3.562,0.7442,0.7442,1187,1181.67,1187,1181.67,1.0,8.0,0.7442,0.625,6.5,1.194,61.4,17.1,0.234,31,0,8,1
24-0-2025-08,Chamarajanagar,All,2025-08,24,0,24307,8,8,8,6,13,7.333,8.667,10.833,8,1.0,1.599,3.484,0.6769,0.7385,1190,1189.0,1190,1189.0,1.0,7.33,0.7385,0.25,5.5,1.194,61.4,17.1,0.234,31,0,5,1
24-0-2025-09,Chamarajanagar,All,2025-09,24,0,24308,9,5,8,8,13,7.0,8.0,10.167,5,1.0,2.082,3.76,0.6885,0.4918,1214,1197.0,1214,1197.0,1.0,7.0,0.4918,0.6,4.83,1.194,61.4,17.1,0.234,30,0,7,1
24-0-2025-10,Chamarajanagar,All,2025-10,24,0,24309,10,7,5,8,19,6.667,7.333,9.667,7,1.0,1.599,3.749,0.6897,0.7241,1104,1169.33,1104,1169.33,1.0,6.67,0.7241,0.2857,3.83,1.194,61.4,17.1,0.234,31,1,10,1
24-0-2025-11,Chamarajanagar,All,2025-11,24,0,24310,11,10,7,5,7,7.333,7.333,8.917,10,1.0,1.599,2.499,0.8224,1.1215,1707,1341.67,1707,1341.67,1.0,7.33,1.1215,0.7,4.0,1.194,61.4,17.1,0.234,30,1,11,1
24-0-2025-12,Chamarajanagar,All,2025-12,24,0,24311,12,11,10,7,14,9.333,8.167,9.25,11,1.0,1.951,2.487,1.009,1.1892,1697,1502.67,1697,1502.67,1.0,9.33,1.1892,0.3636,3.83,1.194,61.4,17.1,0.234,31,0,7,1
24-0-2026-01,Chamarajanagar,All,2026-01,24,0,24312,1,7,11,10,12,9.333,8.0,8.667,7,1.0,2.0,2.095,1.0769,0.8077,1284,1562.67,1284,1562.67,1.0,9.33,0.8077,0.7143,3.83,1.194,61.4,17.1,0.234,31,1,20,1
24-0-2026-02,Chamarajanagar,All,2026-02,24,0,24313,2,20,7,11,9,12.667,10.0,9.333,20,1.0,4.899,3.704,1.3571,2.1429,2265,1748.67,2265,1748.67,1.0,12.67,2.1429,0.3,4.5,1.194,61.4,17.1,0.234,28,0,15,1
24-0-2026-03,Chamarajanagar,All,2026-03,24,0,24314,3,15,20,7,11,14.0,11.667,9.833,15,1.0,4.607,4.017,1.4237,1.5254,2094,1881.0,2094,1881.0,1.0,14.0,1.5254,0.4,5.0,1.194,61.4,17.1,0.234,31,0,14,1
24-0-2026-04,Chamarajanagar,All,2026-04,24,0,24315,4,14,15,20,10,16.333,12.833,10.083,14,1.0,4.14,4.172,1.6198,1.3884,2455,2271.33,2455,2271.33,1.0,16.33,1.3884,0.7143,6.33,1.194,61.4,17.1,0.234,30,0,20,1
24-0-2026-05,Chamarajanagar,All,2026-05,24,0,24316,5,20,14,15,6,16.333,14.5,10.917,20,1.0,4.646,4.991,1.4962,1.8321,2324,2291.0,2324,2291.0,1.0,16.33,1.8321,0.55,7.0,1.194,61.4,17.1,0.234,31,0,22,1
24-0-2026-06,Chamarajanagar,All,2026-06,24,0,24317,6,22,20,14,8,18.667,16.333,12.25,22,1.0,5.055,5.599,1.5238,1.7959,2456,2411.67,2456,2411.67,1.0,18.67,1.7959,0.5,8.17,1.194,61.4,17.1,0.234,30,0,20,1
25-0-2024-02,Kodagu,All,2024-02,25,0,24289,2,8,13,12,7,11.0,12.0,10.0,8,1.0,3.215,3.136,1.1,0.8,1240,1432.33,1240,1432.33,1.0,11.0,0.8,0.625,5.17,0.649,82.6,14.6,0.158,28,0,12,1
25-0-2024-03,Kodagu,All,2024-03,25,0,24290,3,12,8,13,9,11.0,12.0,10.417,12,1.0,3.215,3.04,1.056,1.152,1148,1225.0,1148,1225.0,1.0,11.0,1.152,0.4167,4.83,0.649,82.6,14.6,0.158,31,1,17,1
25-0-2024-04,Kodagu,All,2024-04,25,0,24291,4,17,12,8,10,12.333,13.333,11.083,17,1.0,3.35,3.499,1.1128,1.5338,1171,1186.33,1171,1186.33,1.0,12.33,1.5338,0.5294,5.33,0.649,82.6,14.6,0.158,30,0,10,1
25-0-2024-05,Kodagu,All,2024-05,25,0,24292,5,10,17,12,8,13.0,12.0,11.083,10,1.0,2.769,3.499,1.1729,0.9023,1175,1164.67,1175,1164.67,1.0,13.0,0.9023,0.8,5.67,0.649,82.6,14.6,0.158,31,0,8,1
25-0-2024-06,Kodagu,All,2024-06,25,0,24293,6,8,10,17,7,11.667,11.333,11.083,8,1.0,3.145,3.499,1.0526,0.7218,1270,1205.33,1270,1205.33,1.0,11.67,0.7218,0.375,5.33,0.649,82.6,14.6,0.158,30,0,10,1
25-0-2024-07,Kodagu,All,2024-07,25,0,24294,7,10,8,10,7,9.333,10.833,11.333,10,1.0,3.078,3.3,0.8235,0.8824,1177,1207.33,1177,1207.33,1.0,9.33,0.8824,0.7,6.17,0.649,82.6,14.6,0.158,31,1,14,1
