prior_cases,days_since_last,span_days,rate_per_yr,n_districts,n_heads,heinous,target_back_180
3,136,932,1.1757,2,1,0,0
3,166,962,1.139,2,1,0,0
3,196,992,1.1046,2,1,0,0
4,3,209,4.0,3,4,1,1
4,33,239,4.0,3,4,1,1
4,63,269,4.0,3,4,1,1
4,93,299,4.0,3,4,1,1
4,123,329,4.0,3,4,1,1
5,10,359,5.0,3,4,1,1
6,8,389,5.6337,3,4,1,1
6,38,419,5.2303,3,4,1,1
6,68,449,4.8808,3,4,1,1
7,15,479,5.3377,4,4,1,1
7,45,509,5.0231,4,4,1,1
8,26,539,5.4212,4,4,1,1
8,56,569,5.1353,4,4,1,1
8,86,599,4.8781,4,4,1,1
9,23,629,5.2262,5,5,1,1
9,53,659,4.9882,5,5,1,1
10,10,689,5.3012,6,5,1,0
10,40,719,5.08,6,5,1,1
10,70,749,4.8765,6,5,1,1
10,100,779,4.6887,6,5,1,1
10,130,809,4.5148,6,5,1,1
10,160,839,4.3534,6,5,1,1
10,190,869,4.2031,6,5,1,1
11,2,899,4.4691,6,5,1,1
11,32,929,4.3248,6,5,1,1
1,231,231,1.0,1,1,0,0
1,261,261,1.0,1,1,0,0
1,291,291,1.0,1,1,0,0
1,321,321,1.0,1,1,0,0
1,351,351,1.0,1,1,0,0
1,381,381,0.9587,1,1,0,0
1,411,411,0.8887,1,1,0,0
1,441,441,0.8282,1,1,0,0
1,471,471,0.7755,1,1,0,0
1,501,501,0.729,1,1,0,0
1,531,531,0.6879,1,1,0,0
1,561,561,0.6511,1,1,0,0
1,591,591,0.618,1,1,0,0
1,621,621,0.5882,1,1,0,1
1,651,651,0.5611,1,1,0,1
1,681,681,0.5363,1,1,0,1
1,711,711,0.5137,1,1,0,1
1,741,741,0.4929,1,1,0,1
1,771,771,0.4737,1,1,0,1
2,2,801,0.912,2,1,0,1
2,32,831,0.8791,2,1,0,1
3,27,861,1.2726,2,2,0,0
3,57,891,1.2298,2,2,0,0
3,87,921,1.1897,2,2,0,0
3,117,951,1.1522,2,2,0,0
1,15,15,1.0,1,1,0,1
1,45,45,1.0,1,1,0,1
1,75,75,1.0,1,1,0,1
2,27,105,2.0,2,1,0,0
2,57,135,2.0,2,1,0,0
2,87,165,2.0,2,1,0,1
2,117,195,2.0,2,1,0,1
2,147,225,2.0,2,1,0,1
2,177,255,2.0,2,1,0,1
2,207,285,2.0,2,1,0,1
2,237,315,2.0,2,1,0,1
3,6,345,3.0,3,1,0,0
3,36,375,2.922,3,1,0,0
3,66,405,2.7056,3,1,0,0
3,96,435,2.519,3,1,0,0
3,126,465,2.3565,3,1,0,0
3,156,495,2.2136,3,1,0,0
3,186,525,2.0871,3,1,0,0
3,216,555,1.9743,3,1,0,0
3,246,585,1.8731,3,1,0,0
3,276,615,1.7817,3,1,0,0
3,306,645,1.6988,3,1,0,0
3,336,675,1.6233,3,1,0,0
3,366,705,1.5543,3,1,0,0
1,19,19,1.0,1,1,0,0
1,49,49,1.0,1,1,0,0
1,79,79,1.0,1,1,0,0
1,109,109,1.0,1,1,0,0
1,139,139,1.0,1,1,0,0
1,169,169,1.0,1,1,0,0
1,199,199,1.0,1,1,0,0
1,229,229,1.0,1,1,0,1
1,259,259,1.0,1,1,0,1
1,289,289,1.0,1,1,0,1
1,319,319,1.0,1,1,0,1
1,349,349,1.0,1,1,0,1
1,379,379,0.9637,1,1,0,1
2,0,409,1.7861,2,2,0,0
2,30,439,1.664,2,2,0,0
2,60,469,1.5576,2,2,0,0
2,90,499,1.4639,2,2,0,1
2,120,529,1.3809,2,2,0,1
2,150,559,1.3068,2,2,0,1
2,180,589,1.2402,2,2,0,1
2,210,619,1.1801,2,2,0,1
2,240,649,1.1256,2,2,0,1
1,24,24,1.0,1,1,0,0
1,54,54,1.0,1,1,0,0
1,84,84,1.0,1,1,0,0
1,114,114,1.0,1,1,0,0
1,144,144,1.0,1,1,0,0
1,174,174,1.0,1,1,0,0
1,204,204,1.0,1,1,0,0
1,234,234,1.0,1,1,0,0
1,264,264,1.0,1,1,0,1
1,294,294,1.0,1,1,0,1
1,324,324,1.0,1,1,0,1
1,354,354,1.0,1,1,0,1
1,384,384,0.9512,1,1,0,1
1,414,414,0.8822,1,1,0,1
2,6,444,1.6453,2,2,0,0
2,36,474,1.5411,2,2,0,0
2,66,504,1.4494,2,2,0,0
2,96,534,1.368,2,2,0,0
2,126,564,1.2952,2,2,0,0
1,4,4,1.0,1,1,1,1
1,34,34,1.0,1,1,1,1
1,64,64,1.0,1,1,1,1
1,94,94,1.0,1,1,1,1
1,124,124,1.0,1,1,1,1
1,154,154,1.0,1,1,1,1
2,15,184,2.0,2,2,1,0
2,45,214,2.0,2,2,1,0
2,75,244,2.0,2,2,1,0
2,105,274,2.0,2,2,1,0
2,135,304,2.0,2,2,1,0
2,165,334,2.0,2,2,1,0
2,195,364,2.0,2,2,1,0
2,225,394,1.8541,2,2,1,0
2,255,424,1.7229,2,2,1,0
2,103,205,2.0,2,2,0,0
2,133,235,2.0,2,2,0,0
2,163,265,2.0,2,2,0,0
2,193,295,2.0,2,2,0,0
2,223,325,2.0,2,2,0,0
2,253,355,2.0,2,2,0,0
2,283,385,1.8974,2,2,0,0
2,313,415,1.7602,2,2,0,0
2,343,445,1.6416,2,2,0,0
2,373,475,1.5379,2,2,0,0
2,403,505,1.4465,2,2,0,0
2,433,535,1.3654,2,2,0,0
2,463,565,1.2929,2,2,0,0
2,493,595,1.2277,2,2,0,0
2,523,625,1.1688,2,2,0,0
2,553,655,1.1153,2,2,0,0
2,583,685,1.0664,2,2,0,0
2,613,715,1.0217,2,2,0,0
2,643,745,0.9805,2,2,0,0
2,673,775,0.9426,2,2,0,0
2,703,805,0.9075,2,2,0,1
2,733,835,0.8749,2,2,0,1
2,763,865,0.8445,2,2,0,1
2,793,895,0.8162,2,2,0,1
2,823,925,0.7897,2,2,0,1
1,101,101,1.0,1,1,0,1
2,23,131,2.0,2,2,1,1
4,26,161,4.0,2,2,1,0
4,56,191,4.0,2,2,1,0
4,86,221,4.0,2,2,1,0
4,116,251,4.0,2,2,1,0
4,146,281,4.0,2,2,1,0
4,176,311,4.0,2,2,1,0
4,206,341,4.0,2,2,1,0
4,236,371,3.938,2,2,1,0
4,266,401,3.6434,2,2,1,0
4,296,431,3.3898,2,2,1,0
4,326,461,3.1692,2,2,1,0
4,356,491,2.9756,2,2,1,0
4,386,521,2.8042,2,2,1,0
4,416,551,2.6515,2,2,1,0
4,446,581,2.5146,2,2,1,0
4,476,611,2.3912,2,2,1,0
4,506,641,2.2793,2,2,1,0
4,536,671,2.1773,2,2,1,0
4,566,701,2.0842,2,2,1,0
4,596,731,1.9986,2,2,1,1
4,626,761,1.9198,2,2,1,1
4,656,791,1.847,2,2,1,1
4,686,821,1.7795,2,2,1,1
1,5,5,1.0,1,1,1,0
1,35,35,1.0,1,1,1,0
1,65,65,1.0,1,1,1,0
1,95,95,1.0,1,1,1,0
1,125,125,1.0,1,1,1,0
1,155,155,1.0,1,1,1,0
1,185,185,1.0,1,1,1,0
1,215,215,1.0,1,1,1,0
1,245,245,1.0,1,1,1,0
1,275,275,1.0,1,1,1,0
1,305,305,1.0,1,1,1,0
1,335,335,1.0,1,1,1,0
1,365,365,1.0,1,1,1,0
1,395,395,0.9247,1,1,1,0
1,425,425,0.8594,1,1,1,1
1,455,455,0.8027,1,1,1,1
1,485,485,0.7531,1,1,1,1
1,515,515,0.7092,1,1,1,1
1,545,545,0.6702,1,1,1,1
1,575,575,0.6352,1,1,1,1
2,18,605,1.2074,1,2,1,1
1,177,177,1.0,1,1,0,0
1,207,207,1.0,1,1,0,0
1,237,237,1.0,1,1,0,0
1,267,267,1.0,1,1,0,0
1,297,297,1.0,1,1,0,0
1,327,327,1.0,1,1,0,0
1,357,357,1.0,1,1,0,0
1,387,387,0.9438,1,1,0,0
1,417,417,0.8759,1,1,0,0
1,447,447,0.8171,1,1,0,0
1,477,477,0.7657,1,1,0,0
1,507,507,0.7204,1,1,0,0
1,537,537,0.6802,1,1,0,0
1,567,567,0.6442,1,1,0,0
1,597,597,0.6118,1,1,0,0
1,627,627,0.5825,1,1,0,0
1,657,657,0.5559,1,1,0,0
1,687,687,0.5317,1,1,0,0
1,717,717,0.5094,1,1,0,0
1,747,747,0.489,1,1,0,0
1,777,777,0.4701,1,1,0,0
1,807,807,0.4526,1,1,0,0
1,837,837,0.4364,1,1,0,0
1,867,867,0.4213,1,1,0,0
1,897,897,0.4072,1,1,0,1
1,5,5,1.0,1,1,0,0
1,35,35,1.0,1,1,0,0
1,65,65,1.0,1,1,0,0
1,95,95,1.0,1,1,0,0
1,125,125,1.0,1,1,0,0
1,155,155,1.0,1,1,0,0
1,185,185,1.0,1,1,0,0
1,215,215,1.0,1,1,0,0
1,245,245,1.0,1,1,0,0
1,275,275,1.0,1,1,0,0
1,305,305,1.0,1,1,0,0
1,335,335,1.0,1,1,0,0
1,365,365,1.0,1,1,0,0
1,395,395,0.9247,1,1,0,0
1,425,425,0.8594,1,1,0,0
1,455,455,0.8027,1,1,0,0
1,485,485,0.7531,1,1,0,0
1,515,515,0.7092,1,1,0,0
1,545,545,0.6702,1,1,0,0
1,575,575,0.6352,1,1,0,1
1,605,605,0.6037,1,1,0,1
1,9,9,1.0,1,1,0,1
1,39,39,1.0,1,1,0,1
1,69,69,1.0,1,1,0,1
1,99,99,1.0,1,1,0,1
1,129,129,1.0,1,1,0,1
1,159,159,1.0,1,1,0,1
2,6,189,2.0,2,2,0,0
2,36,219,2.0,2,2,0,0
2,66,249,2.0,2,2,0,0
2,96,279,2.0,2,2,0,0
2,126,309,2.0,2,2,0,0
2,156,339,2.0,2,2,0,0
2,186,369,1.9797,2,2,0,0
2,216,399,1.8308,2,2,0,0
2,246,429,1.7028,2,2,0,0
2,276,459,1.5915,2,2,0,0
2,306,489,1.4939,2,2,0,0
2,336,519,1.4075,2,2,0,0
2,366,549,1.3306,2,2,0,0
2,396,579,1.2617,2,2,0,0
2,426,609,1.1995,2,2,0,0
2,456,639,1.1432,2,2,0,0
2,486,669,1.0919,2,2,0,0
2,516,699,1.0451,2,2,0,0
1,0,0,1.0,1,1,0,0
1,30,30,1.0,1,1,0,0
1,60,60,1.0,1,1,0,0
1,90,90,1.0,1,1,0,0
1,120,120,1.0,1,1,0,0
1,150,150,1.0,1,1,0,0
1,180,180,1.0,1,1,0,0
1,210,210,1.0,1,1,0,0
1,240,240,1.0,1,1,0,0
1,270,270,1.0,1,1,0,1
1,300,300,1.0,1,1,0,1
1,330,330,1.0,1,1,0,1
1,360,360,1.0,1,1,0,1
1,390,390,0.9365,1,1,0,1
1,420,420,0.8696,1,1,0,1
2,11,450,1.6233,2,2,0,0
2,41,480,1.5219,2,2,0,0
2,71,510,1.4324,2,2,0,0
2,101,540,1.3528,2,2,0,0
2,131,570,1.2816,2,2,0,0
2,161,600,1.2175,2,2,0,0
2,191,630,1.1595,2,2,0,0
1,62,62,1.0,1,1,0,0
1,92,92,1.0,1,1,0,0
1,122,122,1.0,1,1,0,0
1,152,152,1.0,1,1,0,0
1,182,182,1.0,1,1,0,0
1,212,212,1.0,1,1,0,0
1,242,242,1.0,1,1,0,0
1,272,272,1.0,1,1,0,0
1,302,302,1.0,1,1,0,0
1,332,332,1.0,1,1,0,1
1,362,362,1.0,1,1,0,1
1,392,392,0.9318,1,1,0,1
1,422,422,0.8655,1,1,0,1
1,452,452,0.8081,1,1,0,1
1,482,482,0.7578,1,1,0,1
2,19,512,1.4268,2,2,1,1
3,11,542,2.0217,3,3,1,0
3,41,572,1.9156,3,3,1,0
3,71,602,1.8202,3,3,1,0
3,101,632,1.7338,3,3,1,0
3,131,662,1.6552,3,3,1,0
3,161,692,1.5835,3,3,1,0
3,191,722,1.5177,3,3,1,0
3,221,752,1.4571,3,3,1,1
3,251,782,1.4012,3,3,1,1
1,20,20,1.0,1,1,1,1
1,50,50,1.0,1,1,1,1
1,80,80,1.0,1,1,1,1
1,110,110,1.0,1,1,1,1
1,140,140,1.0,1,1,1,1
1,170,170,1.0,1,1,1,1
2,8,200,2.0,2,1,1,0
2,38,230,2.0,2,1,1,0
2,68,260,2.0,2,1,1,0
2,98,290,2.0,2,1,1,0
2,128,320,2.0,2,1,1,0
2,158,350,2.0,2,1,1,0
2,188,380,1.9224,2,1,1,0
2,218,410,1.7817,2,1,1,0
2,248,440,1.6602,2,1,1,0
2,278,470,1.5543,2,1,1,0
2,308,500,1.461,2,1,1,0
1,0,0,1.0,1,1,0,0
1,30,30,1.0,1,1,0,0
1,60,60,1.0,1,1,0,0
1,90,90,1.0,1,1,0,0
1,120,120,1.0,1,1,0,0
1,150,150,1.0,1,1,0,0
1,180,180,1.0,1,1,0,0
1,210,210,1.0,1,1,0,0
1,240,240,1.0,1,1,0,1
1,270,270,1.0,1,1,0,1
1,300,300,1.0,1,1,0,1
1,330,330,1.0,1,1,0,1
1,176,176,1.0,1,1,0,0
1,206,206,1.0,1,1,0,0
1,236,236,1.0,1,1,0,0
1,266,266,1.0,1,1,0,0
1,296,296,1.0,1,1,0,0
1,326,326,1.0,1,1,0,0
1,356,356,1.0,1,1,0,0
1,386,386,0.9462,1,1,0,0
1,416,416,0.878,1,1,0,0
1,446,446,0.8189,1,1,0,1
1,476,476,0.7673,1,1,0,1
1,506,506,0.7218,1,1,0,1
1,536,536,0.6814,1,1,0,1
1,566,566,0.6453,1,1,0,1
1,596,596,0.6128,1,1,0,1
2,25,626,1.1669,2,2,0,0
2,55,656,1.1136,2,2,0,0
2,85,686,1.0649,2,2,0,0
2,115,716,1.0203,2,2,0,0
2,145,746,0.9792,2,2,0,0
2,175,776,0.9414,2,2,0,0
2,205,806,0.9063,2,2,0,0
2,235,836,0.8738,2,2,0,0
2,265,866,0.8435,2,2,0,0
2,295,896,0.8153,2,2,0,0
4,132,246,4.0,4,4,1,1
4,162,276,4.0,4,4,1,1
4,192,306,4.0,4,4,1,1
5,12,336,5.0,4,4,1,1
5,42,366,4.9898,4,4,1,1
5,72,396,4.6117,4,4,1,1
5,102,426,4.287,4,4,1,1
6,23,456,4.8059,4,4,1,1
6,53,486,4.5093,4,4,1,1
6,83,516,4.2471,4,4,1,1
8,9,546,5.3516,4,4,1,1
9,13,576,5.707,4,4,1,0
9,43,606,5.4245,4,4,1,1
9,73,636,5.1686,4,4,1,1
9,103,666,4.9358,4,4,1,1
9,133,696,4.7231,4,4,1,1
9,163,726,4.5279,4,4,1,1
9,193,756,4.3482,4,4,1,1
10,21,786,4.6469,5,5,1,1
10,51,816,4.4761,5,5,1,1
11,2,846,4.7491,5,5,1,1
11,32,876,4.5865,5,5,1,1
12,7,906,4.8377,5,5,1,1
12,37,936,4.6827,5,5,1,1
12,67,966,4.5373,5,5,1,1
2,5,87,2.0,2,2,1,0
2,35,117,2.0,2,2,1,0
2,65,147,2.0,2,2,1,0
2,95,177,2.0,2,2,1,0
2,125,207,2.0,2,2,1,0
2,155,237,2.0,2,2,1,0
2,185,267,2.0,2,2,1,0
2,215,297,2.0,2,2,1,0
2,245,327,2.0,2,2,1,0
2,275,357,2.0,2,2,1,0
2,305,387,1.8876,2,2,1,0
2,335,417,1.7518,2,2,1,0
2,365,447,1.6342,2,2,1,0
2,395,477,1.5314,2,2,1,0
2,425,507,1.4408,2,2,1,0
2,455,537,1.3603,2,2,1,0
2,485,567,1.2884,2,2,1,0
2,515,597,1.2236,2,2,1,0
2,545,627,1.1651,2,2,1,0
2,575,657,1.1119,2,2,1,0
2,605,687,1.0633,2,2,1,0
2,635,717,1.0188,2,2,1,0
2,665,747,0.9779,2,2,1,0
2,695,777,0.9402,2,2,1,0
2,725,807,0.9052,2,2,1,1
1,51,51,1.0,1,1,0,0
1,81,81,1.0,1,1,0,0
1,111,111,1.0,1,1,0,0
1,141,141,1.0,1,1,0,0
1,171,171,1.0,1,1,0,0
1,201,201,1.0,1,1,0,0
1,231,231,1.0,1,1,0,0
1,261,261,1.0,1,1,0,0
1,291,291,1.0,1,1,0,0
1,321,321,1.0,1,1,0,0
1,351,351,1.0,1,1,0,0
1,381,381,0.9587,1,1,0,1
1,411,411,0.8887,1,1,0,1
1,441,441,0.8282,1,1,0,1
1,471,471,0.7755,1,1,0,1
1,501,501,0.729,1,1,0,1
1,531,531,0.6879,1,1,0,1
2,22,561,1.3021,2,1,0,1
2,52,591,1.236,2,1,0,1
2,82,621,1.1763,2,1,0,1
2,112,651,1.1221,2,1,0,1
2,142,681,1.0727,2,1,0,1
2,172,711,1.0274,2,1,0,1
3,1,741,1.4787,3,1,0,0
3,31,771,1.4212,3,1,0,0
1,52,52,1.0,1,1,0,1
1,82,82,1.0,1,1,0,1
1,112,112,1.0,1,1,0,1
1,142,142,1.0,1,1,0,1
2,20,172,2.0,1,2,0,0
2,50,202,2.0,1,2,0,0
2,80,232,2.0,1,2,0,0
2,110,262,2.0,1,2,0,0
2,140,292,2.0,1,2,0,0
2,170,322,2.0,1,2,0,0
2,200,352,2.0,1,2,0,0
2,230,382,1.9123,1,2,0,1
2,260,412,1.7731,1,2,0,1
2,290,442,1.6527,1,2,0,1
2,320,472,1.5477,1,2,0,1
2,350,502,1.4552,1,2,0,1
2,380,532,1.3731,1,2,0,1
3,1,562,1.9497,1,2,0,0
3,31,592,1.8509,1,2,0,0
3,61,622,1.7617,1,2,0,0
3,91,652,1.6806,1,2,0,0
3,121,682,1.6067,1,2,0,1
3,151,712,1.539,1,2,0,1
3,181,742,1.4768,1,2,0,1
3,211,772,1.4194,1,2,0,1
1,80,80,1.0,1,1,1,1
1,110,110,1.0,1,1,1,1
1,140,140,1.0,1,1,1,1
2,22,170,2.0,1,2,1,1
2,52,200,2.0,1,2,1,1
2,82,230,2.0,1,2,1,1
3,14,260,3.0,2,2,1,0
3,44,290,3.0,2,2,1,0
3,74,320,3.0,2,2,1,1
3,104,350,3.0,2,2,1,1
3,134,380,2.8836,2,2,1,1
3,164,410,2.6726,2,2,1,1
3,194,440,2.4903,2,2,1,1
3,224,470,2.3314,2,2,1,1
4,16,500,2.922,3,3,1,0
4,46,530,2.7566,3,3,1,0
4,76,560,2.6089,3,3,1,0
4,106,590,2.4763,3,3,1,0
4,136,620,2.3565,3,3,1,1
4,166,650,2.2477,3,3,1,1
4,196,680,2.1485,3,3,1,1
4,226,710,2.0577,3,3,1,1
4,256,740,1.9743,3,3,1,1
4,286,770,1.8974,3,3,1,1
5,2,800,2.2828,4,4,1,1
1,230,230,1.0,1,1,0,1
2,28,260,2.0,2,2,0,0
2,58,290,2.0,2,2,0,0
2,88,320,2.0,2,2,0,0
2,118,350,2.0,2,2,0,0
2,148,380,1.9224,2,2,0,0
2,178,410,1.7817,2,2,0,0
2,208,440,1.6602,2,2,0,0
2,238,470,1.5543,2,2,0,0
2,268,500,1.461,2,2,0,0
2,298,530,1.3783,2,2,0,1
2,328,560,1.3045,2,2,0,1
2,358,590,1.2381,2,2,0,1
2,388,620,1.1782,2,2,0,1
2,418,650,1.1238,2,2,0,1
2,448,680,1.0743,2,2,0,1
3,12,710,1.5433,3,3,0,0
3,42,740,1.4807,3,3,0,0
3,72,770,1.4231,3,3,0,0
3,102,800,1.3697,3,3,0,0
3,132,830,1.3202,3,3,0,0
3,162,860,1.2741,3,3,0,0
3,192,890,1.2312,3,3,0,0
3,222,920,1.191,3,3,0,1
3,252,950,1.1534,3,3,0,1
1,207,207,1.0,1,1,0,0
1,237,237,1.0,1,1,0,0
1,267,267,1.0,1,1,0,0
1,297,297,1.0,1,1,0,0
1,327,327,1.0,1,1,0,0
1,357,357,1.0,1,1,0,0
1,387,387,0.9438,1,1,0,0
1,417,417,0.8759,1,1,0,0
1,447,447,0.8171,1,1,0,0
1,477,477,0.7657,1,1,0,0
1,507,507,0.7204,1,1,0,0
1,537,537,0.6802,1,1,0,0
1,567,567,0.6442,1,1,0,0
1,597,597,0.6118,1,1,0,0
1,627,627,0.5825,1,1,0,0
1,657,657,0.5559,1,1,0,0
1,687,687,0.5317,1,1,0,0
1,717,717,0.5094,1,1,0,0
1,747,747,0.489,1,1,0,0
1,777,777,0.4701,1,1,0,0
1,807,807,0.4526,1,1,0,0
1,837,837,0.4364,1,1,0,0
1,867,867,0.4213,1,1,0,0
1,897,897,0.4072,1,1,0,0
1,927,927,0.394,1,1,0,1
2,15,355,2.0,2,2,0,0
2,45,385,1.8974,2,2,0,0
2,75,415,1.7602,2,2,0,0
2,105,445,1.6416,2,2,0,0
2,135,475,1.5379,2,2,0,0
2,165,505,1.4465,2,2,0,0
2,195,535,1.3654,2,2,0,0
2,225,565,1.2929,2,2,0,0
2,255,595,1.2277,2,2,0,0
2,285,625,1.1688,2,2,0,0
2,315,655,1.1153,2,2,0,0
2,345,685,1.0664,2,2,0,0
2,375,715,1.0217,2,2,0,0
2,405,745,0.9805,2,2,0,0
2,435,775,0.9426,2,2,0,0
2,465,805,0.9075,2,2,0,1
2,495,835,0.8749,2,2,0,1
2,525,865,0.8445,2,2,0,1
2,555,895,0.8162,2,2,0,1
2,585,925,0.7897,2,2,0,1
2,615,955,0.7649,2,2,0,1
3,2,985,1.1124,3,3,0,0
3,32,1015,1.0796,3,3,0,0
3,62,1045,1.0486,3,3,0,0
3,92,1075,1.0193,3,3,0,0
1,9,9,1.0,1,1,0,0
1,39,39,1.0,1,1,0,0
1,69,69,1.0,1,1,0,0
1,99,99,1.0,1,1,0,0
1,129,129,1.0,1,1,0,0
1,159,159,1.0,1,1,0,0
1,189,189,1.0,1,1,0,0
1,219,219,1.0,1,1,0,0
1,249,249,1.0,1,1,0,0
1,279,279,1.0,1,1,0,1
1,309,309,1.0,1,1,0,1
1,339,339,1.0,1,1,0,1
1,369,369,0.9898,1,1,0,1
1,399,399,0.9154,1,1,0,1
1,429,429,0.8514,1,1,0,1
2,16,459,1.5915,2,1,0,0
2,294,356,2.0,2,2,0,0
2,324,386,1.8925,2,2,0,0
2,354,416,1.756,2,2,0,0
2,384,446,1.6379,2,2,0,0
2,414,476,1.5347,2,2,0,0
2,444,506,1.4437,2,2,0,0
2,474,536,1.3629,2,2,0,0
2,504,566,1.2906,2,2,0,0
2,534,596,1.2257,2,2,0,0
2,564,626,1.1669,2,2,0,0
2,594,656,1.1136,2,2,0,0
2,624,686,1.0649,2,2,0,0
2,654,716,1.0203,2,2,0,0
2,684,746,0.9792,2,2,0,0
2,714,776,0.9414,2,2,0,0
2,744,806,0.9063,2,2,0,0
2,774,836,0.8738,2,2,0,0
2,804,866,0.8435,2,2,0,0
2,834,896,0.8153,2,2,0,1
2,864,926,0.7889,2,2,0,1
2,894,956,0.7641,2,2,0,1
2,924,986,0.7409,2,2,0,1
2,954,1016,0.719,2,2,0,1
2,984,1046,0.6984,2,2,0,1
3,15,1076,1.0184,3,3,0,1
1,14,14,1.0,1,1,0,0
1,44,44,1.0,1,1,0,0
1,74,74,1.0,1,1,0,0
1,104,104,1.0,1,1,0,0
1,134,134,1.0,1,1,0,0
1,164,164,1.0,1,1,0,1
1,194,194,1.0,1,1,0,1
1,224,224,1.0,1,1,0,1
1,17,17,1.0,1,1,0,0
1,47,47,1.0,1,1,0,0
1,77,77,1.0,1,1,0,0
1,107,107,1.0,1,1,0,0
1,137,137,1.0,1,1,0,0
1,167,167,1.0,1,1,0,0
1,197,197,1.0,1,1,0,0
1,227,227,1.0,1,1,0,0
1,257,257,1.0,1,1,0,0
1,287,287,1.0,1,1,0,0
1,317,317,1.0,1,1,0,0
1,347,347,1.0,1,1,0,0
1,377,377,0.9688,1,1,0,0
1,407,407,0.8974,1,1,0,0
1,437,437,0.8358,1,1,0,0
1,467,467,0.7821,1,1,0,0
1,497,497,0.7349,1,1,0,0
1,527,527,0.6931,1,1,0,0
1,557,557,0.6557,1,1,0,0
1,587,587,0.6222,1,1,0,0
1,617,617,0.592,1,1,0,1
1,647,647,0.5645,1,1,0,1
1,677,677,0.5395,1,1,0,1
1,707,707,0.5166,1,1,0,1
1,737,737,0.4956,1,1,0,1
2,0,9,2.0,2,2,0,0
2,30,39,2.0,2,2,0,0
2,60,69,2.0,2,2,0,0
2,90,99,2.0,2,2,0,0
2,120,129,2.0,2,2,0,0
2,150,159,2.0,2,2,0,0
2,180,189,2.0,2,2,0,0
2,210,219,2.0,2,2,0,0
2,240,249,2.0,2,2,0,0
2,270,279,2.0,2,2,0,0
2,300,309,2.0,2,2,0,0
2,330,339,2.0,2,2,0,0
2,360,369,1.9797,2,2,0,0
2,390,399,1.8308,2,2,0,0
2,420,429,1.7028,2,2,0,0
2,450,459,1.5915,2,2,0,0
2,480,489,1.4939,2,2,0,0
2,510,519,1.4075,2,2,0,0
2,540,549,1.3306,2,2,0,0
2,570,579,1.2617,2,2,0,0
1,5,5,1.0,1,1,0,0
1,35,35,1.0,1,1,0,0
1,65,65,1.0,1,1,0,1
1,95,95,1.0,1,1,0,1
1,125,125,1.0,1,1,0,1
1,155,155,1.0,1,1,0,1
1,185,185,1.0,1,1,0,1
1,215,215,1.0,1,1,0,1
2,17,245,2.0,2,2,0,0
2,47,275,2.0,2,2,0,0
2,77,305,2.0,2,2,0,0
2,107,335,2.0,2,2,0,0
2,137,365,2.0,2,2,0,0
2,167,395,1.8494,2,2,0,0
2,197,425,1.7188,2,2,0,0
2,227,455,1.6055,2,2,0,0
2,257,485,1.5062,2,2,0,0
2,287,515,1.4184,2,2,0,0
1,73,73,1.0,1,1,0,0
1,103,103,1.0,1,1,0,0
1,133,133,1.0,1,1,0,0
1,163,163,1.0,1,1,0,1
1,193,193,1.0,1,1,0,1
1,223,223,1.0,1,1,0,1
1,253,253,1.0,1,1,0,1
1,283,283,1.0,1,1,0,1
1,313,313,1.0,1,1,0,1
2,26,343,2.0,2,2,0,1
2,56,373,1.9584,2,2,0,1
3,5,403,2.719,3,2,0,0
3,35,433,2.5306,3,2,0,0
3,65,463,2.3666,3,2,0,0
3,95,493,2.2226,3,2,0,0
3,125,523,2.0951,3,2,0,0
3,155,553,1.9815,3,2,0,0
3,185,583,1.8795,3,2,0,0
3,215,613,1.7875,3,2,0,0
3,245,643,1.7041,3,2,0,1
3,275,673,1.6282,3,2,0,1
3,305,703,1.5587,3,2,0,1
3,335,733,1.4949,3,2,0,1
3,365,763,1.4361,3,2,0,1
3,395,793,1.3818,3,2,0,1
1,25,25,1.0,1,1,0,0
1,55,55,1.0,1,1,0,0
1,85,85,1.0,1,1,0,0
1,115,115,1.0,1,1,0,0
1,145,145,1.0,1,1,0,0
1,175,175,1.0,1,1,0,1
1,205,205,1.0,1,1,0,1
1,235,235,1.0,1,1,0,1
2,48,142,2.0,2,2,0,0
2,78,172,2.0,2,2,0,0
2,108,202,2.0,2,2,0,0
2,138,232,2.0,2,2,0,0
2,168,262,2.0,2,2,0,0
2,198,292,2.0,2,2,0,0
2,228,322,2.0,2,2,0,0
2,258,352,2.0,2,2,0,0
2,288,382,1.9123,2,2,0,0
2,318,412,1.7731,2,2,0,0
2,348,442,1.6527,2,2,0,0
2,378,472,1.5477,2,2,0,0
2,408,502,1.4552,2,2,0,0
2,438,532,1.3731,2,2,0,0
2,468,562,1.2998,2,2,0,0
2,498,592,1.234,2,2,0,0
2,528,622,1.1744,2,2,0,0
2,558,652,1.1204,2,2,0,0
2,588,682,1.0711,2,2,0,0
2,618,712,1.026,2,2,0,0
2,648,742,0.9845,2,2,0,1
2,678,772,0.9462,2,2,0,1
2,708,802,0.9108,2,2,0,1
2,738,832,0.878,2,2,0,1
2,768,862,0.8474,2,2,0,1
2,53,166,2.0,2,2,0,0
2,83,196,2.0,2,2,0,0
2,113,226,2.0,2,2,0,0
2,143,256,2.0,2,2,0,0
2,173,286,2.0,2,2,0,0
2,203,316,2.0,2,2,0,0
2,233,346,2.0,2,2,0,0
