ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
460,1467,1,2026-05-03,1,1,45,208,1,1311,1,0
461,1467,1,2026-07-13,1,1,45,208,1,1312,1,0
462,1473,1,2026-05-23,1,30,293,1320,30,1317,1,0
463,1479,1,2026-06-12,1,21,267,1204,21,1323,1,0
464,1487,1,2025-02-11,1,1,73,327,1,1335,1,0
465,1491,1,2025-09-10,1,12,228,1036,12,1340,1,0
466,1497,1,2026-05-13,1,3,152,693,3,1346,1,0
467,1502,1,2025-07-14,1,3,139,634,3,1350,1,0
468,1514,1,2024-11-12,1,1,37,172,1,1363,1,0
469,1518,1,2025-04-28,1,23,274,1234,23,1366,1,0
470,1528,1,2026-03-13,1,1,33,150,1,1371,1,0
471,1528,1,2026-06-07,1,1,33,150,1,1372,1,0
472,1530,1,2026-02-16,1,2,133,610,2,1374,1,0
473,1530,1,2026-03-21,1,2,133,610,2,1375,1,0
474,1534,1,2023-09-13,1,22,269,1212,22,1379,1,0
475,1542,1,2026-05-20,1,1,77,346,1,1384,1,0
476,1542,1,2026-06-03,1,1,77,346,1,1385,1,0
477,1545,1,2023-11-06,1,1,2,8,1,1386,1,0
478,1545,1,2023-11-25,1,1,2,8,1,1387,1,0
479,1546,1,2025-02-01,1,18,258,1164,18,1388,1,0
480,1560,1,2025-07-07,1,2,125,573,2,1397,1,0
481,1560,1,2025-07-04,1,2,125,573,2,1398,1,0
482,1560,1,2025-06-26,1,2,125,573,2,1399,1,0
483,1571,1,2026-07-07,1,3,143,653,3,1407,1,0
484,1574,1,2026-06-21,1,5,178,815,5,1408,1,0
485,1574,1,2026-06-14,1,5,178,815,5,1409,1,0
486,1576,1,2024-12-28,1,1,37,168,1,1410,1,0
487,1581,1,2025-07-24,1,1,21,98,1,1416,1,0
488,1584,1,2023-06-02,1,7,197,896,7,1418,1,0
489,1584,1,2023-07-16,1,7,197,896,7,1419,1,0
490,1586,1,2026-07-03,1,1,38,178,1,1421,1,0
491,1586,1,2026-05-06,1,1,38,178,1,1422,1,0
492,1590,1,2026-06-11,1,1,13,59,1,1425,1,0
493,1590,1,2026-04-25,1,1,13,59,1,1426,1,0
494,1598,1,2025-05-26,1,1,109,496,1,1431,1,0
495,1604,1,2024-11-07,1,19,261,1178,19,1434,1,0
496,1611,1,2026-05-10,1,18,256,1156,18,1441,1,0
497,1621,1,2023-10-16,1,1,81,363,1,1451,1,0
498,1624,1,2026-07-13,1,1,115,524,1,1454,1,0
499,1627,1,2024-01-31,1,26,282,1268,26,1456,1,0
500,1631,1,2023-09-09,1,1,54,245,1,1457,1,0
501,1635,1,2023-11-22,1,5,171,783,5,1458,1,0
502,1635,1,2023-11-24,1,5,171,783,5,1459,1,0
503,1635,1,2023-11-26,1,5,171,783,5,1460,1,0
504,1638,1,2026-07-13,1,5,169,774,5,1463,1,0
505,1638,1,2026-07-13,1,5,169,774,5,1464,1,0
506,1645,1,2025-12-04,1,1,63,288,1,1472,1,0
507,1646,1,2025-03-19,1,19,261,1178,19,1473,1,0
508,1648,1,2024-11-16,1,7,197,896,7,1475,1,0
509,1648,1,2024-11-16,1,7,197,896,7,1476,1,0
510,1655,1,2023-04-22,1,21,267,1205,21,1482,1,0
511,1660,1,2023-06-21,1,6,187,854,6,1488,1,0
512,1665,1,2023-12-30,1,1,21,97,1,1494,1,0
513,1668,1,2024-10-16,1,11,226,1028,11,1497,1,0
514,1668,1,2024-12-31,1,11,226,1028,11,1498,1,0
515,1673,1,2025-07-28,1,6,187,854,6,1503,1,0
516,1675,1,2025-09-15,1,1,9,46,1,1505,1,0
517,1677,1,2026-07-13,1,1,9,44,1,1507,1,0
518,1678,1,2024-07-27,1,1,17,80,1,1508,1,0
519,1678,1,2024-05-31,1,1,17,80,1,1509,1,0
520,1680,1,2023-05-08,1,16,250,1132,16,1513,1,0
521,1684,1,2025-08-22,1,1,110,501,1,1520,1,0
522,1684,1,2025-06-20,1,1,110,501,1,1521,1,0
523,1690,1,2024-03-02,1,1,77,346,1,1525,1,0
524,1692,1,2024-03-25,1,3,141,645,3,1527,1,0
525,1698,1,2025-07-01,1,3,138,631,3,1531,1,0
526,1701,1,2024-01-07,1,5,175,800,5,1533,1,0
527,1701,1,2024-01-02,1,5,175,800,5,1534,1,0
528,1703,1,2026-05-06,1,19,262,1182,19,1538,1,0
529,1703,1,2026-04-27,1,19,262,1182,19,1539,1,0
530,1703,1,2026-07-13,1,19,262,1182,19,1540,1,0
531,1712,1,2023-12-10,1,3,147,672,3,1547,1,0
532,1714,1,2025-02-22,1,1,66,296,1,1549,1,0
533,1714,1,2025-03-29,1,1,66,296,1,1550,1,0
534,1722,1,2026-07-08,1,2,128,587,2,1563,1,0
535,1725,1,2025-11-12,1,5,175,801,5,1565,1,0
536,1725,1,2025-11-26,1,5,175,801,5,1566,1,0
537,1726,1,2025-12-07,1,24,276,1243,24,1567,1,0
538,1728,1,2026-03-03,1,22,271,1223,22,1568,1,0
539,1728,1,2026-03-08,1,22,271,1223,22,1569,1,0
540,1731,1,2026-05-08,1,10,216,981,10,1571,1,0
541,1733,1,2023-06-20,1,5,170,778,5,1573,1,0
542,1733,1,2023-03-28,1,5,170,778,5,1574,1,0
543,1735,1,2023-12-07,1,1,93,422,1,1575,1,0
544,1736,1,2026-07-13,1,1,8,39,1,1576,1,0
545,1736,1,2026-07-13,1,1,8,39,1,1577,1,0
546,1737,1,2025-07-28,1,9,213,971,9,1578,1,0
547,1737,1,2025-06-21,1,9,213,971,9,1579,1,0
548,1743,1,2026-04-04,1,1,36,167,1,1586,1,0
549,1744,1,2024-04-01,1,2,132,607,2,1587,1,0
550,1746,1,2023-07-21,1,1,5,24,1,1590,1,0
551,1754,1,2024-11-01,1,9,215,980,9,1592,1,0
552,1758,1,2025-02-28,1,1,108,495,1,1597,1,0
553,1758,1,2025-03-11,1,1,108,495,1,1598,1,0
554,1758,1,2025-02-19,1,1,108,495,1,1599,1,0
555,1760,1,2024-07-21,1,23,272,1229,23,1602,1,0
556,1767,1,2025-04-19,1,8,202,918,8,1610,1,0
557,1767,1,2025-04-17,1,8,202,918,8,1611,1,0
558,1767,1,2025-05-05,1,8,202,918,8,1612,1,0
559,1778,1,2024-05-01,1,12,229,1038,12,1624,1,0
560,1779,1,2024-04-09,1,1,28,130,1,1625,1,0
561,1783,1,2025-05-17,1,1,41,195,1,1627,1,0
562,1787,1,2025-11-14,1,20,264,1188,20,1631,1,0
563,1792,1,2025-01-24,1,3,137,628,3,1636,1,0
564,1793,1,2026-06-18,1,23,273,1232,23,1637,1,0
565,1793,1,2026-07-13,1,23,273,1232,23,1638,1,0
566,1794,1,2026-03-06,1,6,190,865,6,1639,1,0
567,1794,1,2026-02-27,1,6,190,865,6,1640,1,0
568,1809,1,2023-05-06,1,5,173,789,5,1654,1,0
569,1812,1,2026-03-31,1,1,82,369,1,1657,1,0
570,1812,1,2026-04-15,1,1,82,369,1,1658,1,0
571,1820,1,2025-03-26,1,1,109,498,1,1668,1,0
572,1826,1,2024-11-11,1,1,113,516,1,1671,1,0
573,1826,1,2024-12-05,1,1,113,516,1,1672,1,0
574,1839,1,2026-07-13,1,30,293,1322,30,1685,1,0
575,1864,1,2024-04-27,1,23,273,1233,23,1708,1,0
576,1881,1,2026-05-28,1,21,266,1202,21,1726,1,0
577,1881,1,2026-04-09,1,21,266,1202,21,1727,1,0
578,1881,1,2026-05-03,1,21,266,1202,21,1728,1,0
579,1883,1,2025-12-13,1,4,162,744,4,1730,1,0
580,1887,1,2023-09-05,1,8,208,948,8,1736,1,0
581,1893,1,2026-07-13,1,6,184,840,6,1738,1,0
582,1896,1,2026-07-02,1,1,44,204,1,1742,1,0
583,1898,1,2023-11-10,1,1,79,356,1,1744,1,0
584,1901,1,2026-01-22,1,15,245,1114,15,1747,1,0
585,1903,1,2024-10-29,1,16,249,1131,16,1750,1,0
586,1906,1,2023-06-27,1,5,174,798,5,1754,1,0
587,1906,1,2023-07-22,1,5,174,798,5,1755,1,0
588,1906,1,2023-07-01,1,5,174,798,5,1756,1,0
589,1911,1,2023-04-22,1,3,144,657,3,1759,1,0
590,1911,1,2023-04-19,1,3,144,657,3,1760,1,0
591,1914,1,2024-06-29,1,29,292,1315,29,1761,1,0
592,1934,1,2024-10-23,1,1,19,92,1,1773,1,0
593,1934,1,2024-10-08,1,1,19,92,1,1774,1,0
594,1946,1,2026-07-13,1,4,165,757,4,1788,1,0
595,1953,1,2026-03-24,1,1,110,501,1,1791,1,0
596,1953,1,2026-07-13,1,1,110,501,1,1792,1,0
597,1973,1,2023-10-25,1,1,27,123,1,1815,1,0
598,1973,1,2023-11-02,1,1,27,123,1,1816,1,0
599,1982,1,2024-11-27,1,4,160,733,4,1825,1,0
600,1982,1,2024-10-15,1,4,160,733,4,1826,1,0
601,1984,1,2024-11-20,1,1,67,300,1,1828,1,0
602,1984,1,2024-10-26,1,1,67,300,1,1829,1,0
603,1988,1,2024-04-25,1,18,259,1170,18,1832,1,0
604,2004,1,2023-12-03,1,1,105,479,1,1844,1,0
605,2004,1,2023-10-23,1,1,105,479,1,1845,1,0
606,2010,1,2023-09-07,1,20,263,1185,20,1848,1,0
607,2011,1,2023-08-17,1,23,272,1228,23,1849,1,0
608,2013,1,2023-12-16,1,18,257,1162,18,1850,1,0
609,2018,1,2025-04-27,1,1,10,49,1,1854,1,0
610,2018,1,2025-05-15,1,1,10,49,1,1855,1,0
611,2020,1,2023-02-13,1,5,176,809,5,1857,1,0
612,2023,1,2026-05-25,1,13,236,1074,13,1858,1,0
613,2034,1,2025-09-09,1,1,109,497,1,1865,1,0
614,2038,1,2025-03-10,1,4,161,739,4,1870,1,0
615,2042,1,2026-03-21,1,1,19,92,1,1879,1,0
616,2042,1,2026-02-28,1,1,19,92,1,1880,1,0
617,2042,1,2026-06-02,1,1,19,92,1,1881,1,0
618,2044,1,2026-07-12,1,3,147,672,3,1883,1,0
619,2044,1,2026-07-13,1,3,147,672,3,1884,1,0
620,2048,1,2025-03-01,1,1,93,423,1,1888,1,0
621,2053,1,2026-07-13,1,1,69,311,1,1893,1,0
622,2059,1,2026-07-13,1,5,176,807,5,1894,1,0
623,2072,1,2026-07-03,1,3,153,695,3,1903,1,0
624,2072,1,2026-07-13,1,3,153,695,3,1904,1,0
625,2074,1,2025-03-11,1,4,165,755,4,1906,1,0
626,2074,1,2025-02-22,1,4,165,755,4,1907,1,0
627,2077,1,2025-12-28,1,3,153,696,3,1909,1,0
628,2081,1,2026-02-16,1,1,16,74,1,1912,1,0
629,2083,1,2026-07-13,1,29,292,1315,29,1914,1,0
630,2091,1,2026-07-13,1,11,223,1015,11,1919,1,0
631,2091,1,2026-07-13,1,11,223,1015,11,1920,1,0
632,2097,1,2023-05-22,1,4,155,704,4,1929,1,0
633,2097,1,2023-04-24,1,4,155,704,4,1930,1,0
634,2106,1,2026-07-11,1,3,150,684,3,1934,1,0
635,2106,1,2026-05-27,1,3,150,684,3,1935,1,0
636,2108,1,2026-04-05,1,1,77,347,1,1936,1,0
637,2126,1,2023-11-23,1,7,200,908,7,1951,1,0
638,2127,1,2024-09-14,1,1,24,112,1,1952,1,0
639,2129,1,2023-09-05,1,1,104,474,1,1953,1,0
640,2130,1,2024-06-06,1,1,5,24,1,1954,1,0
641,2130,1,2024-04-07,1,1,5,24,1,1955,1,0
642,2131,1,2023-08-09,1,4,165,756,4,1956,1,0
643,2132,1,2024-12-27,1,15,243,1105,15,1957,1,0
644,2141,1,2025-05-22,1,19,260,1172,19,1961,1,0
645,2147,1,2024-09-23,1,30,294,1325,30,1968,1,0
646,2148,1,2024-12-25,1,4,155,709,4,1969,1,0
647,2148,1,2025-01-28,1,4,155,709,4,1970,1,0
648,2148,1,2024-12-15,1,4,155,709,4,1971,1,0
649,2153,1,2024-05-02,1,21,267,1204,21,1973,1,0
650,2160,1,2025-12-24,1,1,114,521,1,1978,1,0
651,2164,1,2025-06-25,1,2,123,563,2,1980,1,0
652,2164,1,2025-06-24,1,2,123,563,2,1981,1,0
653,2166,1,2024-08-16,1,21,267,1203,21,1984,1,0
654,2169,1,2025-06-23,1,11,223,1014,11,1988,1,0
655,2178,1,2025-12-13,1,7,199,903,7,1998,1,0
656,2178,1,2025-11-23,1,7,199,903,7,1999,1,0
657,2191,1,2024-05-08,1,21,266,1198,21,2009,1,0
658,2192,1,2024-06-10,1,14,240,1088,14,2010,1,0
659,2193,1,2025-01-29,1,1,22,105,1,2011,1,0
660,2199,1,2026-05-12,1,1,39,180,1,2014,1,0
661,2201,1,2026-01-16,1,3,153,697,3,2016,1,0
662,2203,1,2024-04-05,1,1,74,333,1,2017,1,0
663,2208,1,2024-04-20,1,5,168,769,5,2019,1,0
664,2211,1,2024-09-21,1,5,172,788,5,2022,1,0
665,2211,1,2024-06-05,1,5,172,788,5,2023,1,0
666,2211,1,2024-05-27,1,5,172,788,5,2024,1,0
667,2212,1,2024-06-02,1,1,11,51,1,2025,1,0
668,2216,1,2023-04-18,1,1,40,189,1,2028,1,0
669,2217,1,2025-10-21,1,29,290,1305,29,2030,1,0
670,2218,1,2025-03-13,1,1,96,435,1,2031,1,0
671,2218,1,2025-03-13,1,1,96,435,1,2032,1,0
672,2220,1,2025-02-06,1,1,70,315,1,2033,1,0
673,2221,1,2025-10-18,1,1,111,506,1,2034,1,0
674,2222,1,2024-09-10,1,3,144,658,3,2037,1,0
675,2223,1,2023-08-31,1,8,203,923,8,2038,1,0
676,2230,1,2023-03-08,1,1,82,365,1,2042,1,0
677,2230,1,2023-03-19,1,1,82,365,1,2043,1,0
678,2231,1,2026-05-01,1,4,163,748,4,2045,1,0
679,2231,1,2026-07-13,1,4,163,748,4,2046,1,0
680,2231,1,2026-06-13,1,4,163,748,4,2047,1,0
681,2236,1,2024-03-05,1,3,142,649,3,2051,1,0
682,2243,1,2026-05-20,1,1,6,26,1,2053,1,0
683,2243,1,2026-01-01,1,1,6,26,1,2054,1,0
684,2245,1,2024-03-23,1,1,25,117,1,2058,1,0
685,2245,1,2024-03-13,1,1,25,117,1,2059,1,0
686,2246,1,2023-05-22,1,1,111,505,1,2060,1,0
687,2251,1,2026-05-11,1,20,265,1195,20,2066,1,0
688,2253,1,2024-01-20,1,23,273,1231,23,2067,1,0
689,2256,1,2026-04-25,1,1,13,61,1,2071,1,0
690,2257,1,2026-01-06,1,1,114,522,1,2072,1,0
691,2257,1,2026-04-27,1,1,114,522,1,2073,1,0
692,2258,1,2025-11-22,1,3,139,636,3,2074,1,0
693,2263,1,2023-12-27,1,1,85,383,1,2078,1,0
694,2268,1,2024-02-04,1,29,291,1310,29,2080,1,0
695,2268,1,2023-11-04,1,29,291,1310,29,2081,1,0
696,2277,1,2026-07-13,1,1,10,48,1,2087,1,1
697,2278,1,2024-12-16,1,6,190,865,6,2088,1,0
698,2278,1,2024-12-28,1,6,190,865,6,2089,1,0
699,2279,1,2023-05-11,1,1,116,531,1,2090,1,0
700,2279,1,2023-09-10,1,1,116,531,1,2091,1,0
701,2280,1,2023-12-09,1,2,122,559,2,2092,1,0
702,2282,1,2023-06-12,1,1,45,207,1,2095,1,0
703,2285,1,2026-05-20,1,4,166,758,4,2098,1,0
704,2285,1,2026-07-06,1,4,166,758,4,2099,1,0
705,2286,1,2024-03-16,1,14,239,1085,14,2100,1,0
706,2286,1,2024-03-11,1,14,239,1085,14,2101,1,0
707,2286,1,2024-02-09,1,14,239,1085,14,2102,1,0
708,2290,1,2024-12-27,1,7,195,888,7,2104,1,0
709,2294,1,2023-09-10,1,19,260,1175,19,2106,1,0
710,2299,1,2024-08-25,1,3,142,650,3,2110,1,0
711,2299,1,2024-07-30,1,3,142,650,3,2111,1,0
712,2299,1,2024-03-31,1,3,142,650,3,2112,1,0
713,2301,1,2026-07-13,1,8,203,922,8,2113,1,0
714,2319,1,2025-12-24,1,15,245,1115,15,2125,1,0
715,2319,1,2025-12-21,1,15,245,1115,15,2126,1,0
716,2327,1,2026-05-27,1,1,13,59,1,2136,1,0
717,2332,1,2023-10-13,1,1,7,36,1,2142,1,0
718,2332,1,2023-11-28,1,1,7,36,1,2143,1,0
719,2344,1,2025-12-30,1,1,68,305,1,2151,1,0
720,2344,1,2026-02-05,1,1,68,305,1,2152,1,0
721,2349,1,2025-09-11,1,7,201,913,7,2158,1,0
722,2354,1,2024-01-09,1,9,215,980,9,2162,1,0
723,2354,1,2024-02-05,1,9,215,980,9,2163,1,0
724,2358,1,2026-03-01,1,18,258,1163,18,2166,1,0
725,2358,1,2026-02-17,1,18,258,1163,18,2167,1,0
726,2359,1,2024-06-26,1,4,160,734,4,2168,1,0
727,2359,1,2024-02-29,1,4,160,734,4,2169,1,0
728,2361,1,2024-06-03,1,8,207,939,8,2170,1,0
729,2364,1,2026-05-24,1,1,1,6,1,2173,1,0
730,2364,1,2026-04-25,1,1,1,6,1,2175,1,0
731,2376,1,2024-11-12,1,1,73,329,1,2179,1,0
732,2376,1,2025-01-15,1,1,73,329,1,2180,1,0
733,2382,1,2024-12-09,1,1,108,490,1,2184,1,0
734,2386,1,2026-06-15,1,13,235,1068,13,2187,1,0
735,2392,1,2026-03-30,1,5,172,784,5,2191,1,0
736,2396,1,2026-07-13,1,1,25,117,1,2193,1,0
737,2399,1,2025-04-20,1,12,229,1038,12,2194,1,0
738,2403,1,2024-05-02,1,5,171,782,5,2199,1,0
739,2406,1,2026-02-08,1,26,283,1272,26,2201,1,0
740,2410,1,2026-03-27,1,1,94,426,1,2204,1,0
741,2410,1,2026-02-11,1,1,94,426,1,2205,1,0
742,2410,1,2026-02-10,1,1,94,426,1,2206,1,0
743,2411,1,2025-01-30,1,3,140,640,3,2207,1,0
744,2412,1,2024-12-31,1,12,229,1043,12,2208,1,0
745,2414,1,2024-01-18,1,1,2,9,1,2210,1,0
746,2417,1,2026-06-17,1,21,267,1204,21,2214,1,0
747,2417,1,2026-06-22,1,21,267,1204,21,2215,1,0
748,2419,1,2024-07-23,1,2,121,554,2,2216,1,0
749,2421,1,2026-02-20,1,7,201,910,7,2217,1,0
750,2423,1,2023-12-24,1,2,123,564,2,2218,1,0
751,2438,1,2026-07-04,1,20,265,1194,20,2229,1,0
752,2438,1,2026-05-25,1,20,265,1194,20,2230,1,0
753,2444,1,2026-07-13,1,1,115,527,1,2236,1,0
754,2445,1,2026-04-08,1,13,234,1065,13,2237,1,0
755,2445,1,2026-03-17,1,13,234,1065,13,2238,1,0
756,2465,1,2023-10-02,1,25,278,1252,25,2255,1,0
757,2466,1,2024-04-04,1,22,271,1225,22,2256,1,0
758,2469,1,2025-04-25,1,1,35,162,1,2260,1,0
759,2469,1,2025-05-10,1,1,35,162,1,2261,1,0
760,2475,1,2025-02-01,1,1,63,287,1,2263,1,0
761,2480,1,2024-02-18,1,2,122,560,2,2268,1,0
762,2480,1,2023-09-29,1,2,122,560,2,2269,1,0
763,2481,1,2023-10-09,1,1,118,542,1,2270,1,0
764,2484,1,2023-11-01,1,22,269,1212,22,2273,1,0
765,2484,1,2023-09-07,1,22,269,1212,22,2274,1,0
766,2489,1,2023-09-13,1,1,14,67,1,2277,1,0
767,2497,1,2026-04-14,1,5,175,803,5,2283,1,0
768,2497,1,2026-02-05,1,5,175,803,5,2284,1,0
769,2498,1,2024-01-09,1,6,183,838,6,2285,1,0
770,2498,1,2024-03-10,1,6,183,838,6,2286,1,0
771,2498,1,2023-12-05,1,6,183,838,6,2287,1,0
772,2510,1,2025-11-26,1,12,228,1036,12,2293,1,0
773,2523,1,2025-04-05,1,1,99,451,1,2300,1,0
774,2523,1,2025-01-21,1,1,99,451,1,2301,1,0
775,2527,1,2026-06-15,1,31,296,1337,31,2303,1,0
776,2540,1,2026-05-22,1,1,113,517,1,2316,1,0
777,2541,1,2026-05-12,1,5,180,824,5,2317,1,0
778,2541,1,2026-03-17,1,5,180,824,5,2318,1,0
779,2542,1,2026-07-13,1,5,175,801,5,2319,1,0
780,2545,1,2023-12-10,1,3,147,674,3,2321,1,0
781,2548,1,2024-06-12,1,2,129,593,2,2324,1,0
782,2549,1,2024-11-22,1,1,120,548,1,2325,1,0
783,2558,1,2023-05-11,1,1,18,84,1,2332,1,0
784,2562,1,2023-07-27,1,1,11,50,1,2335,1,0
785,2578,1,2026-01-02,1,2,131,604,2,2345,1,0
786,2583,1,2024-01-22,1,1,11,50,1,2352,1,0
787,2586,1,2024-10-26,1,1,34,155,1,2355,1,0
788,2586,1,2024-11-07,1,1,34,155,1,2356,1,0
789,2592,1,2023-08-10,1,1,70,315,1,2360,1,0
790,2595,1,2025-04-05,1,5,171,781,5,2363,1,0
791,2595,1,2025-06-17,1,5,171,781,5,2364,1,0
792,2597,1,2025-01-11,1,1,55,251,1,2367,1,0
793,2597,1,2024-10-19,1,1,55,251,1,2368,1,0
794,2598,1,2026-04-01,1,1,1,1,1,2369,1,0
795,2601,1,2026-07-10,1,1,15,72,1,2373,1,0
796,2615,1,2026-06-06,1,20,264,1189,20,2381,1,0
797,2621,1,2024-08-01,1,18,258,1163,18,2384,1,0
798,2621,1,2024-09-02,1,18,258,1163,18,2385,1,0
799,2623,1,2024-07-11,1,1,34,156,1,2386,1,0
800,2625,1,2025-03-30,1,2,122,561,2,2388,1,0
801,2630,1,2025-05-24,1,4,165,757,4,2393,1,0
802,2633,1,2026-06-08,1,1,75,336,1,2396,1,0
803,2636,1,2026-04-29,1,9,215,978,9,2398,1,0
804,2638,1,2026-06-15,1,1,81,363,1,2400,1,0
805,2639,1,2026-06-20,1,5,171,783,5,2401,1,0
806,2645,1,2025-11-27,1,4,154,700,4,2406,1,0
807,2647,1,2026-03-19,1,12,228,1034,12,2409,1,0
808,2658,1,2025-03-06,1,1,22,104,1,2420,1,0
809,2660,1,2024-08-01,1,1,11,51,1,2423,1,0
810,2663,1,2023-05-19,1,3,150,684,3,2424,1,0
811,2670,1,2024-03-09,1,1,9,45,1,2428,1,0
812,2678,1,2024-02-07,1,8,203,922,8,2437,1,0
813,2680,1,2026-05-14,1,1,76,343,1,2440,1,0
814,2686,1,2025-02-15,1,1,85,380,1,2442,1,0
815,2689,1,2023-08-15,1,5,179,818,5,2445,1,0
816,2700,1,2026-07-13,1,1,106,482,1,2458,1,0
817,2700,1,2026-07-10,1,1,106,482,1,2459,1,0
818,2703,1,2023-10-19,1,1,60,272,1,2462,1,0
819,2703,1,2023-07-06,1,1,60,272,1,2463,1,0
820,2708,1,2026-06-03,1,1,93,420,1,2468,1,0
821,2709,1,2025-08-21,1,1,104,476,1,2469,1,0
822,2712,1,2026-02-12,1,25,280,1260,25,2472,1,0
823,2715,1,2023-06-12,1,1,30,136,1,2475,1,0
824,2723,1,2026-06-12,1,24,276,1244,24,2477,1,0
825,2728,1,2026-06-17,1,1,84,376,1,2480,1,0
826,2729,1,2025-05-28,1,12,232,1056,12,2481,1,0
827,2729,1,2025-06-10,1,12,232,1056,12,2482,1,0
828,2730,1,2024-05-04,1,1,42,198,1,2483,1,0
829,2734,1,2025-10-25,1,1,73,327,1,2485,1,0
830,2740,1,2026-04-29,1,3,145,663,3,2490,1,0
831,2745,1,2024-12-11,1,2,126,578,2,2494,1,0
832,2745,1,2025-05-10,1,2,126,578,2,2495,1,0
833,2748,1,2024-03-03,1,14,242,1099,14,2496,1,0
834,2750,1,2024-01-21,1,1,30,140,1,2498,1,0
835,2768,1,2024-07-14,1,1,52,239,1,2506,1,0
836,2768,1,2024-08-28,1,1,52,239,1,2507,1,0
837,2769,1,2024-04-24,1,1,115,528,1,2508,1,0
838,2769,1,2024-05-09,1,1,115,528,1,2509,1,0
839,2771,1,2024-12-29,1,28,287,1287,28,2511,1,0
840,2774,1,2024-07-08,1,1,33,153,1,2515,1,0
841,2779,1,2023-06-04,1,8,207,940,8,2521,1,0
842,2779,1,2023-05-12,1,8,207,940,8,2522,1,0
843,2783,1,2026-03-06,1,6,185,846,6,2525,1,0
844,2788,1,2026-07-13,1,1,49,221,1,2531,1,0
845,2796,1,2024-12-13,1,2,134,611,2,2537,1,0
846,2801,1,2026-05-29,1,1,5,23,1,2538,1,0
847,2801,1,2026-07-13,1,1,5,23,1,2539,1,0
848,2805,1,2026-04-21,1,9,212,964,9,2541,1,0
849,2805,1,2026-05-18,1,9,212,964,9,2542,1,0
850,2812,1,2026-07-13,1,1,79,353,1,2547,1,0
851,2812,1,2026-07-13,1,1,79,353,1,2548,1,0
852,2819,1,2026-06-23,1,13,233,1059,13,2558,1,0
853,2820,1,2025-03-01,1,12,232,1056,12,2559,1,0
854,2825,1,2026-04-12,1,18,258,1165,18,2564,1,0
855,2831,1,2024-09-19,1,1,105,480,1,2570,1,0
856,2836,1,2025-10-23,1,24,277,1247,24,2574,1,0
857,2836,1,2025-11-15,1,24,277,1247,24,2575,1,0
858,2838,1,2026-07-13,1,4,164,752,4,2577,1,0
859,2847,1,2023-06-25,1,1,67,301,1,2583,1,0
860,2848,1,2024-03-03,1,1,18,85,1,2585,1,0
861,2853,1,2024-03-03,1,5,170,780,5,2589,1,0
862,2855,1,2024-03-10,1,17,253,1144,17,2591,1,0
863,2859,1,2025-10-07,1,7,200,907,7,2596,1,0
864,2859,1,2025-09-20,1,7,200,907,7,2597,1,0
865,2865,1,2024-11-29,1,8,204,924,8,2604,1,0
866,2874,1,2025-01-18,1,1,90,409,1,2609,1,0
867,2874,1,2024-12-25,1,1,90,409,1,2610,1,1
868,2883,1,2025-04-08,1,1,8,40,1,2617,1,0
869,2885,1,2025-05-25,1,27,286,1284,27,2619,1,0
870,2888,1,2023-12-08,1,2,124,565,2,2621,1,0
871,2895,1,2024-04-12,1,1,31,142,1,2629,1,0
872,2900,1,2024-05-18,1,1,76,344,1,2635,1,0
873,2901,1,2026-06-19,1,1,9,44,1,2636,1,0
874,2901,1,2026-07-13,1,1,9,44,1,2637,1,0
875,2904,1,2025-09-17,1,20,263,1186,20,2642,1,0
876,2906,1,2023-11-28,1,5,176,807,5,2643,1,0
877,2907,1,2025-09-18,1,5,177,812,5,2644,1,0
878,2917,1,2025-01-07,1,3,145,662,3,2646,1,0
879,2919,1,2025-01-03,1,7,191,872,7,2648,1,0
880,2924,1,2025-12-06,1,2,122,559,2,2650,1,0
881,2927,1,2026-06-09,1,11,223,1012,11,2656,1,0
882,2929,1,2024-03-25,1,9,212,964,9,2659,1,0
883,2955,1,2024-05-25,1,26,281,1264,26,2681,1,0
884,2957,1,2026-07-13,1,2,131,599,2,2682,1,0
885,2972,1,2024-07-16,1,14,238,1080,14,2693,1,0
886,2980,1,2023-11-16,1,2,135,617,2,2703,1,0
887,2982,1,2026-02-25,1,2,121,558,2,2704,1,0
888,2989,1,2023-11-22,1,8,203,920,8,2712,1,0
889,2991,1,2026-03-31,1,1,84,378,1,2713,1,0
890,2994,1,2025-01-06,1,18,258,1164,18,2714,1,0
891,2995,1,2025-05-06,1,1,5,25,1,2715,1,0
892,2995,1,2025-03-05,1,1,5,25,1,2716,1,0
893,3003,1,2026-07-13,1,1,5,21,1,2723,1,0
894,3003,1,2026-03-07,1,1,5,21,1,2724,1,0
895,3007,1,2024-06-21,1,20,265,1196,20,2727,1,0
896,3017,1,2024-12-02,1,1,73,328,1,2739,1,0
897,3020,1,2023-06-27,1,15,245,1111,15,2741,1,0
898,3025,1,2024-05-31,1,1,48,219,1,2746,1,0
899,3030,1,2024-10-21,1,3,137,628,3,2747,1,0
900,3031,1,2026-06-09,1,1,73,327,1,2748,1,0
901,3031,1,2026-05-12,1,1,73,327,1,2749,1,0
902,3031,1,2026-03-13,1,1,73,327,1,2750,1,0
903,3039,1,2026-07-13,1,5,172,786,5,2758,1,0
