CSID,CaseMasterID,csdate,cstype,PolicePersonID
653,1174,2025-10-21 00:00:00,A,1302
654,1175,2023-07-28 00:00:00,A,269
655,1177,2026-05-19 00:00:00,A,936
656,1179,2026-07-13 00:00:00,A,1079
657,1180,2026-07-13 00:00:00,A,135
658,1182,2026-06-15 00:00:00,A,19
659,1183,2026-03-28 00:00:00,A,133
660,1185,2023-12-12 00:00:00,C,736
661,1187,2026-06-09 00:00:00,A,53
662,1188,2026-07-13 00:00:00,A,626
663,1189,2023-07-29 00:00:00,A,991
664,1190,2023-12-30 00:00:00,A,97
665,1191,2025-05-20 00:00:00,B,833
666,1192,2024-08-10 00:00:00,A,553
667,1193,2024-08-04 00:00:00,C,629
668,1194,2024-01-25 00:00:00,A,320
669,1195,2026-07-13 00:00:00,A,666
670,1197,2026-07-13 00:00:00,A,446
671,1200,2026-06-20 00:00:00,C,359
672,1201,2026-03-16 00:00:00,A,384
673,1203,2025-04-18 00:00:00,A,830
674,1205,2026-07-13 00:00:00,C,124
675,1206,2023-06-07 00:00:00,A,506
676,1209,2024-04-16 00:00:00,A,28
677,1210,2024-08-08 00:00:00,A,801
678,1211,2025-12-07 00:00:00,C,354
679,1214,2026-07-13 00:00:00,C,342
680,1215,2023-07-29 00:00:00,C,1028
681,1216,2026-04-24 00:00:00,A,747
682,1218,2026-07-13 00:00:00,A,607
683,1220,2025-07-13 00:00:00,A,806
684,1221,2024-05-10 00:00:00,A,717
685,1224,2023-06-20 00:00:00,A,625
686,1227,2023-09-04 00:00:00,C,603
687,1228,2024-08-29 00:00:00,C,1143
688,1229,2024-07-31 00:00:00,A,231
689,1230,2023-10-19 00:00:00,A,494
690,1232,2023-04-16 00:00:00,A,1008
691,1233,2026-07-13 00:00:00,C,1152
692,1235,2026-07-13 00:00:00,B,232
693,1237,2024-03-04 00:00:00,B,884
694,1238,2025-09-15 00:00:00,A,52
695,1239,2023-09-07 00:00:00,C,986
696,1241,2025-09-25 00:00:00,C,494
697,1243,2026-07-13 00:00:00,A,1309
698,1245,2026-07-02 00:00:00,A,359
699,1246,2025-05-07 00:00:00,C,798
700,1251,2026-03-01 00:00:00,C,1230
701,1256,2023-12-13 00:00:00,B,1309
702,1261,2026-01-06 00:00:00,A,341
703,1262,2026-07-13 00:00:00,A,1304
704,1264,2026-05-15 00:00:00,A,902
705,1265,2025-04-28 00:00:00,C,1164
706,1268,2023-12-20 00:00:00,A,1153
707,1270,2023-03-20 00:00:00,A,1282
708,1273,2024-11-03 00:00:00,C,331
709,1276,2024-08-29 00:00:00,B,945
710,1277,2024-04-29 00:00:00,A,648
711,1278,2026-07-13 00:00:00,A,797
712,1280,2026-07-13 00:00:00,C,1046
713,1283,2024-05-10 00:00:00,C,725
714,1284,2026-03-06 00:00:00,A,1211
715,1286,2026-07-13 00:00:00,A,1327
716,1287,2025-03-28 00:00:00,B,237
717,1291,2026-04-22 00:00:00,A,755
718,1293,2025-07-28 00:00:00,A,366
719,1294,2026-01-27 00:00:00,A,407
720,1297,2023-11-19 00:00:00,A,296
721,1298,2025-10-25 00:00:00,A,1293
722,1300,2026-07-13 00:00:00,C,694
723,1304,2024-12-01 00:00:00,B,415
724,1308,2025-05-22 00:00:00,A,283
725,1310,2023-12-08 00:00:00,A,394
726,1311,2025-07-13 00:00:00,C,555
727,1313,2025-04-04 00:00:00,C,1015
728,1314,2024-05-07 00:00:00,C,296
729,1315,2024-01-06 00:00:00,A,155
730,1318,2026-07-13 00:00:00,A,1311
731,1321,2024-07-05 00:00:00,A,980
732,1323,2026-04-22 00:00:00,A,334
733,1324,2024-03-10 00:00:00,A,931
734,1327,2026-02-12 00:00:00,A,242
735,1328,2024-02-05 00:00:00,A,1135
736,1329,2025-04-16 00:00:00,A,506
737,1331,2024-04-12 00:00:00,A,130
738,1332,2026-07-13 00:00:00,C,676
739,1334,2026-07-13 00:00:00,C,141
740,1335,2023-06-03 00:00:00,A,1320
741,1337,2024-05-10 00:00:00,A,932
742,1339,2025-08-26 00:00:00,B,507
743,1341,2023-12-24 00:00:00,B,362
744,1343,2025-01-15 00:00:00,B,57
745,1346,2026-07-01 00:00:00,A,666
746,1348,2026-06-10 00:00:00,A,330
747,1349,2025-04-26 00:00:00,C,434
748,1350,2023-08-18 00:00:00,A,604
749,1359,2026-01-26 00:00:00,C,776
750,1360,2025-04-04 00:00:00,A,239
751,1361,2026-07-13 00:00:00,A,998
752,1363,2026-03-06 00:00:00,A,1235
753,1365,2025-06-18 00:00:00,C,257
754,1367,2025-07-10 00:00:00,A,619
755,1369,2025-02-11 00:00:00,A,440
756,1370,2024-07-10 00:00:00,A,350
757,1371,2026-07-13 00:00:00,A,873
758,1373,2024-12-14 00:00:00,A,540
759,1376,2025-12-13 00:00:00,C,673
760,1379,2023-09-22 00:00:00,A,482
761,1382,2024-11-30 00:00:00,A,1003
762,1383,2025-04-25 00:00:00,C,735
763,1384,2026-06-12 00:00:00,A,1203
764,1385,2026-04-19 00:00:00,A,400
765,1386,2026-04-15 00:00:00,C,1275
766,1387,2026-06-15 00:00:00,A,22
767,1389,2024-05-07 00:00:00,B,146
768,1391,2023-12-13 00:00:00,C,1127
769,1396,2023-08-23 00:00:00,A,157
770,1397,2026-05-09 00:00:00,B,1203
771,1398,2026-05-28 00:00:00,B,1022
772,1400,2024-03-02 00:00:00,A,1006
773,1406,2025-05-29 00:00:00,C,940
774,1407,2026-02-12 00:00:00,A,81
775,1409,2025-05-03 00:00:00,A,707
776,1412,2025-05-11 00:00:00,A,1001
777,1413,2026-07-13 00:00:00,A,495
778,1414,2026-04-17 00:00:00,A,351
779,1416,2026-01-29 00:00:00,A,55
780,1419,2025-01-10 00:00:00,C,608
781,1421,2024-10-06 00:00:00,A,139
782,1423,2024-02-10 00:00:00,A,205
783,1424,2025-01-26 00:00:00,A,524
784,1425,2023-09-04 00:00:00,A,104
785,1429,2023-08-14 00:00:00,A,922
786,1430,2023-11-20 00:00:00,C,152
787,1435,2023-08-10 00:00:00,A,632
788,1438,2025-11-30 00:00:00,A,67
789,1439,2025-09-28 00:00:00,A,1174
790,1440,2026-07-13 00:00:00,C,762
791,1441,2026-04-24 00:00:00,A,1010
792,1442,2026-07-10 00:00:00,C,9
793,1443,2023-10-12 00:00:00,A,1180
794,1444,2026-04-25 00:00:00,A,1324
795,1445,2026-07-13 00:00:00,A,69
796,1447,2026-06-14 00:00:00,A,989
797,1448,2024-06-13 00:00:00,A,713
798,1449,2024-04-18 00:00:00,C,898
799,1450,2024-11-25 00:00:00,A,1119
800,1451,2024-06-20 00:00:00,A,714
801,1452,2026-07-13 00:00:00,C,69
802,1453,2023-11-06 00:00:00,A,487
803,1455,2026-07-13 00:00:00,B,606
804,1459,2026-07-13 00:00:00,A,108
805,1460,2026-01-12 00:00:00,A,1063
806,1461,2025-09-24 00:00:00,A,493
807,1466,2026-07-13 00:00:00,A,851
808,1468,2026-07-13 00:00:00,A,85
809,1469,2026-07-13 00:00:00,A,938
810,1472,2026-07-13 00:00:00,A,86
811,1474,2025-12-23 00:00:00,C,683
812,1475,2023-08-03 00:00:00,A,615
813,1478,2025-01-11 00:00:00,C,1196
814,1479,2024-10-11 00:00:00,B,250
815,1481,2026-07-13 00:00:00,A,158
816,1482,2024-11-26 00:00:00,C,151
817,1483,2026-07-13 00:00:00,A,343
818,1487,2023-11-02 00:00:00,C,1214
819,1488,2023-10-12 00:00:00,B,1124
820,1489,2025-08-26 00:00:00,A,768
821,1493,2025-11-10 00:00:00,A,286
822,1495,2023-10-21 00:00:00,A,551
823,1496,2023-03-17 00:00:00,A,1304
824,1498,2025-04-27 00:00:00,A,324
825,1499,2026-06-06 00:00:00,A,369
826,1502,2025-11-18 00:00:00,A,1030
827,1503,2026-05-30 00:00:00,A,757
828,1504,2025-09-18 00:00:00,B,208
829,1507,2026-07-13 00:00:00,A,414
830,1508,2026-06-20 00:00:00,A,689
831,1509,2025-03-29 00:00:00,A,516
832,1511,2026-07-13 00:00:00,C,532
833,1512,2023-08-18 00:00:00,B,164
834,1513,2025-09-05 00:00:00,A,630
835,1515,2024-03-15 00:00:00,A,1110
836,1516,2023-10-10 00:00:00,A,845
837,1517,2024-03-04 00:00:00,C,258
838,1519,2025-10-23 00:00:00,A,228
839,1522,2025-10-08 00:00:00,A,1231
840,1523,2026-03-05 00:00:00,B,260
841,1526,2024-09-02 00:00:00,C,517
842,1527,2023-08-30 00:00:00,A,787
843,1531,2023-12-31 00:00:00,A,538
844,1532,2023-03-05 00:00:00,A,1226
845,1533,2024-03-05 00:00:00,A,1095
846,1535,2026-06-08 00:00:00,A,968
847,1536,2023-06-19 00:00:00,C,798
848,1537,2024-05-05 00:00:00,B,469
849,1541,2024-11-06 00:00:00,B,1162
850,1542,2026-07-13 00:00:00,A,940
851,1545,2026-07-13 00:00:00,A,779
852,1551,2025-02-02 00:00:00,A,732
853,1552,2025-11-15 00:00:00,A,189
854,1554,2025-08-24 00:00:00,C,218
855,1555,2023-12-28 00:00:00,A,7
856,1556,2025-03-12 00:00:00,A,1165
857,1560,2025-05-24 00:00:00,A,869
858,1564,2026-07-02 00:00:00,C,284
859,1565,2026-07-13 00:00:00,C,351
860,1566,2024-05-29 00:00:00,B,698
861,1567,2026-07-13 00:00:00,C,1212
862,1569,2026-06-03 00:00:00,A,748
863,1570,2026-01-06 00:00:00,A,566
864,1572,2026-06-16 00:00:00,A,908
865,1573,2025-12-16 00:00:00,B,165
866,1574,2026-07-13 00:00:00,A,28
867,1575,2026-05-04 00:00:00,B,623
868,1576,2026-07-13 00:00:00,B,477
869,1580,2026-05-17 00:00:00,A,181
870,1581,2026-07-13 00:00:00,A,651
871,1583,2023-03-31 00:00:00,A,1277
872,1584,2026-07-09 00:00:00,A,806
873,1585,2026-07-13 00:00:00,A,99
874,1586,2025-01-08 00:00:00,A,163
875,1591,2026-01-12 00:00:00,C,444
876,1592,2024-04-12 00:00:00,C,1233
877,1593,2025-03-05 00:00:00,A,1194
878,1594,2025-07-17 00:00:00,A,569
879,1595,2023-12-01 00:00:00,A,427
880,1596,2026-07-02 00:00:00,C,910
881,1597,2026-07-13 00:00:00,A,166
882,1598,2025-06-30 00:00:00,A,713
883,1599,2026-04-08 00:00:00,A,846
884,1600,2024-04-12 00:00:00,C,16
885,1601,2026-07-13 00:00:00,A,57
886,1603,2026-03-14 00:00:00,A,202
887,1604,2026-07-13 00:00:00,C,1133
888,1606,2023-12-06 00:00:00,A,17
889,1609,2025-09-09 00:00:00,A,487
890,1610,2024-09-13 00:00:00,C,1159
891,1613,2026-05-31 00:00:00,A,243
892,1615,2026-07-13 00:00:00,A,537
893,1616,2025-02-13 00:00:00,A,545
894,1620,2024-08-31 00:00:00,A,679
895,1624,2026-07-13 00:00:00,A,591
896,1625,2026-07-13 00:00:00,A,179
897,1627,2026-05-19 00:00:00,A,1227
898,1629,2025-10-05 00:00:00,A,739
899,1631,2025-05-20 00:00:00,B,56
900,1632,2025-06-21 00:00:00,C,550
901,1634,2025-01-10 00:00:00,C,622
902,1635,2026-07-13 00:00:00,C,463
903,1636,2026-04-11 00:00:00,A,783
904,1637,2024-11-01 00:00:00,C,1160
905,1638,2026-07-13 00:00:00,B,1173
906,1643,2026-05-25 00:00:00,A,84
907,1644,2026-07-13 00:00:00,C,347
908,1645,2026-07-13 00:00:00,B,166
909,1647,2025-09-10 00:00:00,A,66
910,1648,2024-11-30 00:00:00,A,1094
911,1651,2025-12-07 00:00:00,C,1115
912,1658,2023-07-24 00:00:00,A,719
913,1659,2026-02-24 00:00:00,C,584
914,1661,2023-04-28 00:00:00,A,251
915,1663,2023-07-16 00:00:00,A,251
916,1664,2024-11-12 00:00:00,C,698
917,1665,2026-07-13 00:00:00,C,65
918,1666,2026-05-05 00:00:00,A,129
919,1668,2024-01-23 00:00:00,A,741
920,1671,2026-07-13 00:00:00,B,84
921,1672,2023-07-31 00:00:00,A,211
922,1677,2024-05-08 00:00:00,A,91
923,1678,2026-05-21 00:00:00,C,414
924,1680,2025-04-16 00:00:00,A,1023
925,1682,2026-02-22 00:00:00,C,535
926,1685,2025-11-04 00:00:00,A,851
927,1687,2025-11-20 00:00:00,A,43
928,1688,2023-10-17 00:00:00,B,1051
929,1689,2026-07-13 00:00:00,A,41
930,1690,2024-08-09 00:00:00,A,75
931,1691,2024-05-30 00:00:00,C,1207
932,1692,2024-02-14 00:00:00,C,896
933,1693,2025-10-23 00:00:00,A,249
934,1694,2024-07-11 00:00:00,C,802
935,1696,2023-12-07 00:00:00,A,666
936,1698,2026-03-16 00:00:00,A,103
937,1700,2025-06-15 00:00:00,A,1299
938,1701,2024-11-02 00:00:00,A,1247
939,1702,2024-12-04 00:00:00,A,38
940,1705,2026-07-13 00:00:00,A,735
941,1706,2025-06-02 00:00:00,A,608
942,1707,2023-07-24 00:00:00,A,131
943,1710,2026-01-29 00:00:00,C,42
944,1711,2023-09-01 00:00:00,C,534
945,1712,2025-10-07 00:00:00,A,626
946,1714,2025-06-22 00:00:00,A,1005
947,1715,2024-01-20 00:00:00,A,795
948,1717,2026-07-13 00:00:00,A,1180
949,1718,2024-09-06 00:00:00,A,1223
950,1720,2026-04-07 00:00:00,A,682
951,1723,2023-12-13 00:00:00,A,613
952,1725,2024-09-27 00:00:00,A,132
953,1726,2025-07-27 00:00:00,A,685
954,1728,2026-03-21 00:00:00,A,741
955,1729,2025-12-21 00:00:00,C,154
956,1731,2026-06-10 00:00:00,C,851
957,1735,2026-07-13 00:00:00,A,583
958,1737,2025-04-13 00:00:00,A,482
959,1738,2025-11-30 00:00:00,A,796
960,1739,2025-12-22 00:00:00,A,1238
961,1740,2023-05-28 00:00:00,A,253
962,1741,2026-03-26 00:00:00,A,1218
963,1742,2025-12-26 00:00:00,B,1334
964,1743,2026-07-11 00:00:00,A,755
965,1744,2026-06-26 00:00:00,A,972
966,1746,2023-10-09 00:00:00,A,772
967,1748,2023-12-31 00:00:00,A,410
968,1749,2026-07-13 00:00:00,A,35
969,1750,2025-10-23 00:00:00,A,962
970,1752,2026-07-13 00:00:00,B,249
971,1753,2026-02-08 00:00:00,A,97
972,1754,2026-04-07 00:00:00,A,562
973,1755,2026-02-28 00:00:00,C,910
974,1756,2025-05-02 00:00:00,A,611
975,1757,2026-07-13 00:00:00,C,684
976,1758,2023-09-26 00:00:00,C,27
977,1760,2026-07-13 00:00:00,A,1021
978,1761,2025-12-01 00:00:00,A,761
979,1764,2026-07-13 00:00:00,A,896
980,1765,2025-11-12 00:00:00,B,116
981,1767,2025-04-04 00:00:00,A,969
982,1769,2026-07-13 00:00:00,C,323
983,1771,2026-04-22 00:00:00,A,170
984,1773,2026-03-28 00:00:00,C,361
985,1778,2024-01-01 00:00:00,C,522
986,1779,2026-07-13 00:00:00,A,249
987,1781,2023-08-27 00:00:00,A,951
988,1782,2025-09-07 00:00:00,A,776
989,1783,2023-04-13 00:00:00,A,259
990,1784,2024-03-31 00:00:00,A,76
991,1785,2024-11-25 00:00:00,B,1146
992,1786,2025-03-14 00:00:00,A,1101
993,1787,2025-02-08 00:00:00,A,795
994,1788,2023-12-21 00:00:00,B,266
995,1790,2024-10-29 00:00:00,A,1024
996,1791,2025-11-24 00:00:00,C,257
997,1794,2025-10-04 00:00:00,A,1057
998,1796,2026-07-13 00:00:00,A,649
999,1797,2025-04-10 00:00:00,A,235
1000,1799,2024-10-14 00:00:00,A,1125
1001,1805,2024-11-06 00:00:00,A,1325
1002,1807,2026-02-17 00:00:00,A,848
1003,1808,2026-05-26 00:00:00,A,846
1004,1809,2023-09-29 00:00:00,A,407
1005,1810,2025-06-27 00:00:00,A,136
1006,1811,2025-07-19 00:00:00,A,652
1007,1812,2023-08-25 00:00:00,A,285
1008,1814,2024-07-21 00:00:00,A,537
1009,1815,2024-02-27 00:00:00,A,138
1010,1816,2026-07-13 00:00:00,C,1047
1011,1817,2023-10-07 00:00:00,B,1111
1012,1819,2025-09-08 00:00:00,A,522
1013,1821,2024-09-02 00:00:00,B,935
1014,1823,2024-10-19 00:00:00,A,588
1015,1826,2026-05-31 00:00:00,A,188
1016,1827,2023-05-22 00:00:00,A,18
1017,1830,2025-12-11 00:00:00,B,1096
1018,1831,2026-05-25 00:00:00,A,700
1019,1836,2026-07-13 00:00:00,A,142
1020,1838,2023-11-14 00:00:00,A,1305
1021,1840,2026-07-12 00:00:00,A,607
1022,1841,2024-12-20 00:00:00,A,510
1023,1843,2026-05-25 00:00:00,A,1186
1024,1847,2024-02-14 00:00:00,B,874
1025,1850,2026-03-02 00:00:00,A,1300
1026,1854,2026-07-13 00:00:00,C,605
1027,1855,2025-09-09 00:00:00,A,249
1028,1860,2026-07-13 00:00:00,A,1331
1029,1866,2023-11-25 00:00:00,A,535
1030,1867,2024-07-22 00:00:00,C,363
1031,1870,2026-07-13 00:00:00,C,795
1032,1871,2024-04-20 00:00:00,A,311
1033,1872,2024-10-14 00:00:00,A,895
1034,1875,2025-05-27 00:00:00,A,789
1035,1878,2024-04-13 00:00:00,B,545
1036,1879,2023-06-29 00:00:00,A,371
1037,1881,2026-04-22 00:00:00,A,117
1038,1882,2025-01-10 00:00:00,C,856
1039,1883,2024-10-23 00:00:00,A,1116
1040,1887,2025-11-10 00:00:00,A,191
1041,1888,2025-06-21 00:00:00,C,1218
1042,1889,2023-10-23 00:00:00,C,957
1043,1890,2024-05-16 00:00:00,A,992
1044,1891,2025-11-25 00:00:00,A,492
1045,1893,2026-07-13 00:00:00,C,414
1046,1895,2026-07-13 00:00:00,A,1026
1047,1898,2024-07-15 00:00:00,A,613
1048,1899,2023-06-26 00:00:00,C,646
1049,1902,2023-10-25 00:00:00,A,138
1050,1904,2024-07-24 00:00:00,A,651
1051,1905,2026-03-17 00:00:00,C,1243
1052,1906,2026-03-05 00:00:00,C,762
1053,1908,2026-05-06 00:00:00,A,27
1054,1909,2025-07-05 00:00:00,C,656
1055,1910,2026-02-27 00:00:00,A,1292
1056,1911,2025-12-05 00:00:00,A,1188
1057,1916,2025-04-05 00:00:00,A,857
1058,1918,2024-10-24 00:00:00,A,795
1059,1919,2026-05-13 00:00:00,A,895
1060,1920,2024-04-12 00:00:00,A,323
1061,1925,2026-01-02 00:00:00,A,521
1062,1926,2024-12-11 00:00:00,C,799
1063,1927,2026-07-13 00:00:00,A,330
1064,1928,2024-04-17 00:00:00,A,1232
1065,1930,2026-03-31 00:00:00,A,321
1066,1931,2023-10-11 00:00:00,A,5
1067,1932,2026-07-13 00:00:00,B,651
1068,1933,2026-07-13 00:00:00,A,965
1069,1935,2026-07-13 00:00:00,A,1195
1070,1937,2025-05-21 00:00:00,C,573
1071,1939,2025-10-27 00:00:00,B,4
1072,1943,2023-10-08 00:00:00,A,1284
1073,1944,2023-05-12 00:00:00,A,796
1074,1946,2026-07-13 00:00:00,A,584
1075,1947,2024-12-10 00:00:00,C,323
1076,1951,2023-08-07 00:00:00,A,1226
1077,1952,2023-12-22 00:00:00,A,1055
1078,1955,2024-08-02 00:00:00,B,98
1079,1957,2025-08-12 00:00:00,A,564
1080,1958,2026-06-17 00:00:00,A,611
1081,1960,2026-07-07 00:00:00,C,602
1082,1962,2026-07-13 00:00:00,A,1178
1083,1963,2023-08-25 00:00:00,B,557
1084,1964,2026-07-13 00:00:00,A,745
1085,1969,2025-10-27 00:00:00,C,742
1086,1971,2025-09-12 00:00:00,A,338
1087,1973,2023-07-16 00:00:00,A,486
1088,1975,2026-07-13 00:00:00,A,93
1089,1978,2026-07-13 00:00:00,A,691
1090,1979,2023-06-11 00:00:00,A,1223
1091,1981,2024-10-31 00:00:00,A,898
1092,1982,2026-06-07 00:00:00,A,1071
1093,1984,2023-11-22 00:00:00,A,843
1094,1987,2024-03-02 00:00:00,A,410
1095,1989,2024-12-15 00:00:00,A,889
1096,1992,2025-06-14 00:00:00,A,989
1097,1996,2024-04-22 00:00:00,A,557
1098,1999,2023-10-06 00:00:00,A,875
1099,2000,2025-05-09 00:00:00,C,770
1100,2001,2024-06-17 00:00:00,C,87
1101,2002,2024-12-18 00:00:00,A,723
1102,2004,2025-02-21 00:00:00,A,297
1103,2006,2025-04-05 00:00:00,C,887
1104,2009,2026-05-14 00:00:00,B,921
1105,2010,2023-11-25 00:00:00,C,1182
1106,2011,2025-10-29 00:00:00,A,629
1107,2015,2023-11-20 00:00:00,C,819
1108,2020,2025-05-08 00:00:00,A,566
1109,2021,2026-01-22 00:00:00,A,600
1110,2022,2023-12-30 00:00:00,A,621
1111,2024,2023-12-05 00:00:00,A,472
1112,2026,2025-05-31 00:00:00,A,843
1113,2028,2025-03-26 00:00:00,C,1294
1114,2030,2023-09-23 00:00:00,A,1183
1115,2031,2023-10-05 00:00:00,B,1223
1116,2034,2026-07-13 00:00:00,A,238
1117,2035,2026-06-02 00:00:00,C,722
1118,2036,2026-06-30 00:00:00,A,214
1119,2040,2025-05-27 00:00:00,C,859
1120,2044,2026-07-13 00:00:00,A,967
1121,2048,2026-07-13 00:00:00,C,100
1122,2049,2026-04-01 00:00:00,A,576
1123,2052,2025-01-07 00:00:00,A,1002
1124,2053,2024-02-09 00:00:00,C,859
1125,2054,2023-12-19 00:00:00,A,102
1126,2055,2025-11-18 00:00:00,B,276
1127,2056,2026-07-13 00:00:00,C,865
1128,2057,2024-08-04 00:00:00,A,1100
1129,2059,2026-02-07 00:00:00,A,436
1130,2060,2025-07-15 00:00:00,C,311
1131,2063,2026-06-28 00:00:00,A,84
1132,2065,2026-07-13 00:00:00,A,665
1133,2069,2025-03-23 00:00:00,A,411
1134,2070,2026-07-13 00:00:00,C,223
1135,2071,2024-02-18 00:00:00,C,847
1136,2074,2026-04-23 00:00:00,C,1
1137,2075,2026-07-13 00:00:00,A,336
1138,2078,2025-01-07 00:00:00,A,1051
1139,2080,2024-03-15 00:00:00,A,69
1140,2081,2025-04-24 00:00:00,A,1023
1141,2083,2024-03-14 00:00:00,B,731
1142,2084,2024-06-25 00:00:00,C,531
1143,2088,2024-04-13 00:00:00,C,600
1144,2091,2025-06-19 00:00:00,A,805
1145,2092,2025-01-13 00:00:00,A,1168
1146,2094,2025-11-06 00:00:00,C,747
1147,2096,2026-07-13 00:00:00,C,1311
1148,2097,2023-04-03 00:00:00,B,252
1149,2098,2024-12-18 00:00:00,A,917
1150,2099,2026-07-13 00:00:00,A,772
1151,2100,2024-02-20 00:00:00,A,162
1152,2101,2026-07-13 00:00:00,C,49
1153,2102,2026-07-13 00:00:00,B,1152
1154,2106,2026-07-13 00:00:00,A,472
1155,2108,2024-05-18 00:00:00,C,1181
1156,2109,2026-07-13 00:00:00,C,1103
1157,2110,2026-04-29 00:00:00,A,113
1158,2111,2023-11-18 00:00:00,A,789
1159,2112,2025-01-25 00:00:00,A,3
1160,2115,2023-09-18 00:00:00,A,777
1161,2119,2025-11-21 00:00:00,A,685
1162,2124,2024-07-06 00:00:00,A,513
1163,2125,2026-04-08 00:00:00,A,795
1164,2127,2023-07-19 00:00:00,A,700
1165,2129,2024-03-26 00:00:00,A,1097
1166,2131,2025-12-30 00:00:00,A,1053
1167,2132,2024-03-01 00:00:00,C,1181
1168,2134,2026-07-13 00:00:00,A,414
1169,2136,2026-07-13 00:00:00,C,21
1170,2137,2026-03-18 00:00:00,C,118
1171,2140,2026-06-09 00:00:00,A,735
1172,2142,2023-03-10 00:00:00,B,1192
1173,2145,2025-06-11 00:00:00,A,758
1174,2146,2023-12-14 00:00:00,A,904
1175,2147,2024-10-07 00:00:00,A,105
1176,2148,2023-10-02 00:00:00,A,533
1177,2149,2024-02-16 00:00:00,A,466
1178,2150,2024-07-18 00:00:00,A,22
1179,2151,2023-11-15 00:00:00,A,744
1180,2152,2025-03-03 00:00:00,A,1100
1181,2153,2026-07-13 00:00:00,A,1008
1182,2155,2024-11-19 00:00:00,C,736
1183,2156,2025-12-10 00:00:00,A,705
1184,2157,2024-11-12 00:00:00,C,1236
1185,2159,2025-03-18 00:00:00,C,115
1186,2160,2026-07-13 00:00:00,A,512
1187,2163,2026-06-05 00:00:00,A,1146
1188,2166,2025-02-03 00:00:00,C,1117
1189,2167,2024-10-09 00:00:00,A,1315
1190,2168,2025-04-03 00:00:00,C,703
1191,2169,2024-08-20 00:00:00,A,321
1192,2172,2026-07-13 00:00:00,A,5
1193,2173,2024-08-24 00:00:00,A,1201
1194,2176,2026-07-13 00:00:00,C,472
1195,2177,2024-05-02 00:00:00,A,640
1196,2179,2026-05-15 00:00:00,C,397
1197,2180,2025-12-30 00:00:00,A,514
1198,2181,2026-02-20 00:00:00,A,183
1199,2182,2026-07-13 00:00:00,A,292
1200,2189,2025-06-28 00:00:00,A,791
1201,2190,2025-08-19 00:00:00,A,870
1202,2191,2026-04-07 00:00:00,A,1051
1203,2192,2025-12-08 00:00:00,C,75
1204,2193,2025-01-26 00:00:00,A,946
1205,2196,2023-09-15 00:00:00,A,741
1206,2201,2026-07-13 00:00:00,A,47
1207,2205,2025-05-24 00:00:00,A,1261
1208,2207,2024-11-15 00:00:00,A,15
1209,2209,2026-07-13 00:00:00,B,1116
1210,2211,2024-02-29 00:00:00,A,888
1211,2213,2025-03-23 00:00:00,A,1324
1212,2216,2024-05-14 00:00:00,A,968
1213,2217,2025-02-20 00:00:00,A,948
1214,2220,2023-10-15 00:00:00,A,732
1215,2222,2026-04-08 00:00:00,B,869
1216,2224,2024-04-12 00:00:00,A,331
1217,2226,2026-04-12 00:00:00,A,621
1218,2234,2024-04-25 00:00:00,C,587
1219,2237,2023-05-10 00:00:00,A,178
1220,2238,2026-01-04 00:00:00,A,1300
1221,2239,2025-04-17 00:00:00,A,424
1222,2241,2025-02-26 00:00:00,A,310
1223,2242,2025-11-17 00:00:00,A,500
1224,2243,2024-12-06 00:00:00,A,652
1225,2244,2024-01-01 00:00:00,A,920
1226,2245,2024-06-12 00:00:00,A,157
1227,2248,2025-04-02 00:00:00,C,756
1228,2250,2023-04-29 00:00:00,A,361
1229,2251,2026-07-13 00:00:00,A,737
1230,2252,2024-12-12 00:00:00,C,599
1231,2253,2024-12-20 00:00:00,C,1076
1232,2254,2026-07-13 00:00:00,A,847
1233,2256,2024-04-16 00:00:00,A,643
1234,2257,2025-09-18 00:00:00,A,393
1235,2260,2025-11-24 00:00:00,C,584
1236,2262,2026-06-07 00:00:00,A,910
1237,2263,2026-05-20 00:00:00,A,23
1238,2265,2024-04-10 00:00:00,A,110
1239,2266,2023-06-17 00:00:00,A,499
1240,2269,2024-09-29 00:00:00,A,362
1241,2270,2025-07-28 00:00:00,B,438
1242,2271,2026-07-13 00:00:00,A,1194
1243,2272,2024-06-20 00:00:00,A,431
1244,2273,2024-02-02 00:00:00,A,1224
1245,2274,2026-04-20 00:00:00,C,596
1246,2276,2026-07-13 00:00:00,A,59
1247,2277,2026-07-13 00:00:00,A,515
1248,2281,2024-06-22 00:00:00,A,542
1249,2283,2026-01-09 00:00:00,B,161
1250,2285,2026-07-13 00:00:00,A,827
1251,2287,2025-04-04 00:00:00,C,394
1252,2288,2026-06-11 00:00:00,B,286
1253,2292,2024-08-28 00:00:00,A,860
1254,2293,2026-07-13 00:00:00,A,666
1255,2294,2025-02-17 00:00:00,C,567
1256,2296,2026-06-04 00:00:00,A,1007
1257,2300,2026-07-13 00:00:00,A,1088
1258,2301,2023-12-02 00:00:00,A,1045
1259,2302,2024-07-30 00:00:00,A,314
1260,2304,2026-07-13 00:00:00,C,687
1261,2305,2026-06-15 00:00:00,A,1127
1262,2306,2023-11-19 00:00:00,A,338
1263,2308,2023-08-30 00:00:00,A,992
1264,2309,2026-01-18 00:00:00,A,778
1265,2310,2025-02-10 00:00:00,A,64
1266,2314,2023-07-17 00:00:00,A,909
1267,2316,2024-08-20 00:00:00,A,1237
1268,2317,2025-04-21 00:00:00,A,614
