CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
776,IPC,325,2,2
777,IPC,323,1,1
777,IPC,325,2,2
777,BNS,115,3,3
778,IPC,379,1,1
778,BNS,303,2,2
779,IPC,457,1,1
779,IPC,380,2,2
780,NDPS,22,1,1
781,IPC,379,1,1
782,IPC,420,1,1
782,ITA,66D,2,2
783,IPC,420,1,1
783,BNS,318,2,2
784,IPC,323,1,1
785,IPC,379,1,1
786,KPA,110,1,1
787,IPC,379,1,1
788,IPC,379,1,1
789,IPC,465,1,1
790,IPC,395,1,1
791,IPC,379,1,1
792,IPC,379,1,1
792,BNS,303,2,2
793,MVA,279,1,1
794,IPC,392,1,1
795,IPC,498A,1,1
796,IPC,323,1,1
797,IPC,363,1,1
798,IPC,457,1,1
798,IPC,380,2,2
799,IPC,379,1,1
799,IPC,392,2,2
800,IPC,379,1,1
800,BNS,303,2,2
801,IPC,457,1,1
802,IPC,379,1,1
802,BNS,303,2,2
803,IPC,379,1,1
803,IPC,392,2,2
804,IPC,379,1,1
804,BNS,303,2,2
805,IPC,392,1,1
806,IPC,379,1,1
807,IPC,323,1,1
807,IPC,325,2,2
808,IPC,363,1,1
809,IPC,379,1,1
810,IPC,323,1,1
810,IPC,325,2,2
810,BNS,115,3,3
811,IPC,465,1,1
812,IPC,363,1,1
813,IPC,379,1,1
814,IPC,457,1,1
815,IPC,363,1,1
816,IPC,379,1,1
817,IPC,420,1,1
817,ITA,66D,2,2
817,BNS,318,3,3
818,IPC,457,1,1
819,IPC,379,1,1
820,IPC,465,1,1
821,IPC,379,1,1
821,BNS,303,2,2
822,IPC,420,1,1
822,ITA,66D,2,2
823,IPC,420,1,1
823,BNS,318,2,2
824,IPC,379,1,1
824,BNS,303,2,2
825,IPC,379,1,1
825,BNS,303,2,2
826,IPC,420,1,1
826,ITA,66D,2,2
827,IPC,406,1,1
828,MVA,185,1,1
829,IPC,363,1,1
830,IPC,457,1,1
830,IPC,380,2,2
831,IPC,379,1,1
832,IPC,323,1,1
832,IPC,325,2,2
832,BNS,115,3,3
833,IPC,379,1,1
833,BNS,303,2,2
834,MVA,185,1,1
835,IPC,379,1,1
835,BNS,303,2,2
836,IPC,420,1,1
836,BNS,318,2,2
837,IPC,379,1,1
837,BNS,303,2,2
838,IPC,323,1,1
838,IPC,325,2,2
838,BNS,115,3,3
839,IPC,392,1,1
840,IPC,406,1,1
841,IPC,420,1,1
842,MVA,185,1,1
843,IPC,420,1,1
843,ITA,66D,2,2
843,BNS,318,3,3
844,IPC,457,1,1
844,IPC,380,2,2
845,IPC,420,1,1
846,IPC,379,1,1
846,BNS,303,2,2
847,IPC,420,1,1
847,ITA,66D,2,2
847,BNS,318,3,3
848,IPC,323,1,1
849,IPC,379,1,1
849,BNS,303,2,2
850,NDPS,22,1,1
851,IPC,392,1,1
851,BNS,309,2,2
852,IPC,302,1,1
853,IPC,392,1,1
854,IPC,420,1,1
854,ITA,66D,2,2
855,IPC,379,1,1
855,BNS,303,2,2
856,IPC,379,1,1
857,IPC,379,1,1
857,BNS,303,2,2
858,MVA,279,1,1
859,IPC,379,1,1
859,BNS,303,2,2
860,IPC,420,1,1
860,ITA,66D,2,2
860,BNS,318,3,3
861,IPC,420,1,1
862,IPC,379,1,1
863,IPC,323,1,1
863,IPC,325,2,2
863,BNS,115,3,3
864,IPC,363,1,1
865,IPC,379,1,1
865,BNS,303,2,2
866,IPC,379,1,1
867,ITA,67,1,1
867,ITA,66D,2,2
868,IPC,379,1,1
869,IPC,395,1,1
870,IPC,392,1,1
870,BNS,309,2,2
871,IPC,379,1,1
871,IPC,392,2,2
872,IPC,379,1,1
872,BNS,303,2,2
873,IPC,498A,1,1
874,MVA,185,1,1
875,IPC,379,1,1
876,IPC,323,1,1
876,IPC,325,2,2
877,IPC,379,1,1
878,IPC,379,1,1
878,BNS,303,2,2
879,IPC,498A,1,1
880,IPC,323,1,1
880,IPC,325,2,2
880,BNS,115,3,3
881,IPC,323,1,1
882,IPC,354,1,1
883,IPC,379,1,1
883,BNS,303,2,2
884,IPC,379,1,1
885,IPC,420,1,1
886,IPC,363,1,1
887,IPC,379,1,1
887,BNS,303,2,2
888,IPC,379,1,1
889,IPC,379,1,1
889,BNS,303,2,2
890,IPC,395,1,1
890,BNS,310,2,2
891,IPC,302,1,1
891,BNS,103,2,2
892,IPC,420,1,1
893,IPC,379,1,1
894,KPA,110,1,1
895,IPC,363,1,1
896,IPC,420,1,1
897,IPC,323,1,1
897,BNS,115,2,2
898,IPC,379,1,1
898,BNS,303,2,2
899,IPC,379,1,1
899,BNS,303,2,2
900,NDPS,22,1,1
901,IPC,420,1,1
902,IPC,420,1,1
902,BNS,318,2,2
903,IPC,420,1,1
904,IPC,323,1,1
904,IPC,325,2,2
905,IPC,379,1,1
905,BNS,303,2,2
906,MVA,185,1,1
907,IPC,420,1,1
907,ITA,66D,2,2
907,BNS,318,3,3
908,IPC,457,1,1
908,IPC,380,2,2
909,IPC,392,1,1
910,IPC,379,1,1
910,BNS,303,2,2
911,IPC,379,1,1
911,BNS,303,2,2
912,IPC,379,1,1
912,IPC,392,2,2
913,ITA,66C,1,1
914,IPC,420,1,1
915,IPC,420,1,1
915,ITA,66D,2,2
915,BNS,318,3,3
916,IPC,392,1,1
917,IPC,420,1,1
918,IPC,379,1,1
918,BNS,303,2,2
919,IPC,498A,1,1
920,IPC,354,1,1
921,IPC,363,1,1
922,ITA,66C,1,1
923,IPC,363,1,1
924,IPC,379,1,1
924,IPC,392,2,2
925,IPC,457,1,1
926,IPC,379,1,1
927,IPC,323,1,1
927,IPC,325,2,2
928,IPC,420,1,1
928,BNS,318,2,2
929,IPC,457,1,1
929,IPC,380,2,2
930,IPC,498A,1,1
931,IPC,379,1,1
931,BNS,303,2,2
932,IPC,363,1,1
933,MVA,279,1,1
934,IPC,379,1,1
935,IPC,420,1,1
936,IPC,457,1,1
936,IPC,380,2,2
937,IPC,307,1,1
937,BNS,109,2,2
938,IPC,379,1,1
938,IPC,392,2,2
939,IPC,420,1,1
939,ITA,66D,2,2
939,BNS,318,3,3
940,IPC,420,1,1
941,NDPS,22,1,1
942,ITA,66C,1,1
943,IPC,457,1,1
943,IPC,380,2,2
944,IPC,457,1,1
945,IPC,323,1,1
945,IPC,325,2,2
946,NDPS,22,1,1
947,IPC,379,1,1
948,IPC,420,1,1
949,IPC,379,1,1
950,IPC,354,1,1
950,ITA,67,2,2
951,IPC,323,1,1
952,IPC,379,1,1
952,BNS,303,2,2
953,IPC,379,1,1
953,BNS,303,2,2
954,IPC,354,1,1
954,ITA,67,2,2
955,IPC,457,1,1
955,IPC,380,2,2
956,IPC,379,1,1
957,IPC,379,1,1
957,BNS,303,2,2
958,IPC,457,1,1
958,IPC,380,2,2
959,IPC,354,1,1
960,IPC,379,1,1
961,IPC,379,1,1
962,MVA,279,1,1
963,IPC,420,1,1
964,NDPS,20,1,1
965,IPC,323,1,1
965,BNS,115,2,2
966,IPC,379,1,1
967,IPC,379,1,1
968,NDPS,20,1,1
969,IPC,420,1,1
970,IPC,379,1,1
970,BNS,303,2,2
971,IPC,379,1,1
972,IPC,379,1,1
972,BNS,303,2,2
973,IPC,379,1,1
973,BNS,303,2,2
974,IPC,323,1,1
974,BNS,115,2,2
975,IPC,465,1,1
976,IPC,379,1,1
977,IPC,379,1,1
978,IPC,363,1,1
979,IPC,379,1,1
979,BNS,303,2,2
980,IPC,379,1,1
981,IPC,420,1,1
981,ITA,66D,2,2
981,BNS,318,3,3
982,IPC,363,1,1
983,IPC,363,1,1
984,IPC,420,1,1
984,ITA,66D,2,2
985,IPC,457,1,1
986,ITA,66C,1,1
987,IPC,498A,1,1
988,IPC,323,1,1
988,BNS,115,2,2
989,IPC,420,1,1
990,IPC,354,1,1
991,IPC,420,1,1
991,ITA,66D,2,2
992,IPC,420,1,1
992,ITA,66D,2,2
992,BNS,318,3,3
993,NDPS,20,1,1
994,IPC,420,1,1
994,ITA,66D,2,2
995,IPC,420,1,1
995,BNS,318,2,2
996,ITA,67,1,1
997,IPC,498A,1,1
998,IPC,392,1,1
998,BNS,309,2,2
999,MVA,279,1,1
1000,IPC,379,1,1
1001,IPC,420,1,1
1002,IPC,354,1,1
1003,IPC,363,1,1
1004,IPC,465,1,1
1005,IPC,379,1,1
1006,IPC,420,1,1
1006,ITA,66D,2,2
1006,BNS,318,3,3
1007,IPC,302,1,1
1007,BNS,103,2,2
1008,IPC,406,1,1
1009,IPC,379,1,1
1009,BNS,303,2,2
1010,IPC,379,1,1
1010,BNS,303,2,2
1011,MVA,185,1,1
1012,NDPS,20,1,1
1013,IPC,363,1,1
1014,IPC,379,1,1
1015,IPC,420,1,1
1016,IPC,379,1,1
1016,BNS,303,2,2
1017,IPC,420,1,1
1017,ITA,66D,2,2
1018,IPC,465,1,1
1019,IPC,323,1,1
1020,IPC,392,1,1
1021,IPC,420,1,1
1022,IPC,465,1,1
1023,IPC,420,1,1
1023,ITA,66D,2,2
1023,BNS,318,3,3
1024,IPC,323,1,1
1025,IPC,323,1,1
1026,IPC,379,1,1
1026,BNS,303,2,2
1027,IPC,379,1,1
1027,BNS,303,2,2
1028,IPC,354,1,1
1029,IPC,465,1,1
1030,IPC,457,1,1
1031,IPC,379,1,1
1032,IPC,465,1,1
1033,IPC,457,1,1
1034,IPC,354,1,1
1035,IPC,392,1,1
1036,IPC,379,1,1
1036,IPC,392,2,2
1037,IPC,379,1,1
1037,BNS,303,2,2
1038,MVA,279,1,1
1039,IPC,379,1,1
1039,BNS,303,2,2
1040,IPC,420,1,1
1041,IPC,406,1,1
1042,IPC,323,1,1
1042,IPC,325,2,2
1043,IPC,379,1,1
1044,IPC,420,1,1
1045,ITA,67,1,1
1045,ITA,66D,2,2
1046,IPC,379,1,1
1047,IPC,302,1,1
1048,IPC,379,1,1
1048,BNS,303,2,2
1049,IPC,457,1,1
1050,IPC,379,1,1
1051,IPC,379,1,1
1051,BNS,303,2,2
1052,MVA,185,1,1
1053,IPC,354,1,1
1054,IPC,379,1,1
1054,BNS,303,2,2
1055,MVA,185,1,1
1056,IPC,363,1,1
1057,IPC,379,1,1
1058,IPC,323,1,1
1058,BNS,115,2,2
1059,IPC,379,1,1
1060,IPC,379,1,1
1060,BNS,303,2,2
1061,IPC,420,1,1
1061,BNS,318,2,2
1062,IPC,323,1,1
1062,BNS,115,2,2
1063,IPC,323,1,1
1063,BNS,115,2,2
1064,IPC,379,1,1
1064,BNS,303,2,2
1065,IPC,379,1,1
1066,IPC,323,1,1
1066,IPC,325,2,2
1067,IPC,363,1,1
1068,ITA,66C,1,1
1069,IPC,457,1,1
1070,IPC,420,1,1
1070,ITA,66D,2,2
1071,IPC,323,1,1
1072,IPC,379,1,1
1072,BNS,303,2,2
1073,IPC,379,1,1
1074,IPC,323,1,1
1074,BNS,115,2,2
1075,NDPS,22,1,1
1076,IPC,420,1,1
1076,ITA,66D,2,2
1076,BNS,318,3,3
1077,MVA,279,1,1
1078,IPC,379,1,1
1079,NDPS,22,1,1
1080,IPC,392,1,1
1080,BNS,309,2,2
1081,IPC,465,1,1
1082,IPC,379,1,1
1083,IPC,379,1,1
1083,BNS,303,2,2
1084,IPC,379,1,1
1085,IPC,363,1,1
1086,IPC,420,1,1
1087,IPC,379,1,1
1088,IPC,392,1,1
1088,BNS,309,2,2
1089,IPC,420,1,1
1089,ITA,66D,2,2
1090,IPC,420,1,1
1090,ITA,66D,2,2
1091,IPC,379,1,1
1091,IPC,392,2,2
1092,MVA,185,1,1
1093,IPC,379,1,1
1094,IPC,323,1,1
1094,IPC,325,2,2
1094,BNS,115,3,3
1095,IPC,379,1,1
1096,IPC,457,1,1
1096,IPC,380,2,2
1097,IPC,420,1,1
1097,ITA,66D,2,2
1097,BNS,318,3,3
1098,IPC,420,1,1
1099,IPC,354,1,1
1100,ITA,67,1,1
1101,IPC,379,1,1
1102,IPC,379,1,1
1103,IPC,498A,1,1
1104,IPC,379,1,1
1104,BNS,303,2,2
1105,IPC,379,1,1
1106,IPC,363,1,1
1107,IPC,379,1,1
1107,BNS,303,2,2
1108,MVA,279,1,1
1109,IPC,354,1,1
1109,ITA,67,2,2
1110,IPC,323,1,1
1110,IPC,325,2,2
1111,IPC,323,1,1
1111,BNS,115,2,2
1112,IPC,379,1,1
1113,IPC,420,1,1
1114,MVA,279,1,1
1115,IPC,465,1,1
1116,ITA,66C,1,1
1116,ITA,66D,2,2
1117,IPC,379,1,1
1117,BNS,303,2,2
1118,ITA,67,1,1
1118,ITA,66D,2,2
1119,IPC,379,1,1
1119,BNS,303,2,2
1120,IPC,498A,1,1
1121,NDPS,20,1,1
1122,IPC,379,1,1
1123,KPA,110,1,1
1124,IPC,379,1,1
1124,BNS,303,2,2
1125,IPC,379,1,1
1125,BNS,303,2,2
1126,IPC,379,1,1
1126,BNS,303,2,2
1127,IPC,420,1,1
1127,BNS,318,2,2
1128,IPC,420,1,1
1128,BNS,318,2,2
1129,IPC,457,1,1
1130,IPC,363,1,1
1131,IPC,379,1,1
1132,IPC,465,1,1
1133,MVA,279,1,1
1134,IPC,457,1,1
1135,IPC,420,1,1
1136,IPC,363,1,1
1137,ITA,67,1,1
1137,ITA,66D,2,2
1138,MVA,279,1,1
1139,IPC,379,1,1
1139,BNS,303,2,2
1140,IPC,379,1,1
1141,IPC,379,1,1
1142,IPC,465,1,1
1143,IPC,323,1,1
1143,IPC,325,2,2
1144,IPC,323,1,1
1145,IPC,379,1,1
1146,IPC,457,1,1
1146,IPC,380,2,2
1147,IPC,379,1,1
1147,BNS,303,2,2
1148,IPC,420,1,1
1149,IPC,354,1,1
1150,IPC,323,1,1
1151,IPC,379,1,1
1152,IPC,379,1,1
1152,BNS,303,2,2
1153,IPC,379,1,1
1154,ITA,66C,1,1
1155,IPC,420,1,1
1155,ITA,66D,2,2
1156,IPC,457,1,1
1156,IPC,380,2,2
1157,IPC,354,1,1
1158,IPC,379,1,1
1158,BNS,303,2,2
1159,KPA,110,1,1
1160,IPC,420,1,1
1160,ITA,66D,2,2
1161,IPC,323,1,1
1161,IPC,325,2,2
1162,IPC,379,1,1
1163,IPC,420,1,1
1164,IPC,379,1,1
1164,BNS,303,2,2
1165,ITA,66C,1,1
1166,IPC,379,1,1
1166,BNS,303,2,2
1167,IPC,323,1,1
1168,IPC,379,1,1
1169,IPC,379,1,1
1170,IPC,420,1,1
1170,ITA,66D,2,2
1171,IPC,420,1,1
1172,IPC,323,1,1
1173,ITA,67,1,1
1173,ITA,66D,2,2
1174,IPC,420,1,1
1174,ITA,66D,2,2
1175,MVA,279,1,1
1176,IPC,379,1,1
1177,IPC,379,1,1
1178,ITA,66C,1,1
1179,IPC,323,1,1
1179,BNS,115,2,2
1180,IPC,457,1,1
1181,IPC,420,1,1
1181,BNS,318,2,2
1182,NDPS,20,1,1
1183,IPC,379,1,1
1183,BNS,303,2,2
1184,IPC,406,1,1
1185,IPC,498A,1,1
1186,NDPS,20,1,1
1187,IPC,302,1,1
1187,BNS,103,2,2
1188,IPC,420,1,1
1188,BNS,318,2,2
1189,NDPS,20,1,1
1190,MVA,279,1,1
1191,IPC,354,1,1
1192,ITA,66C,1,1
1193,IPC,420,1,1
1194,IPC,379,1,1
1194,BNS,303,2,2
1195,IPC,392,1,1
1196,IPC,302,1,1
1196,BNS,103,2,2
1197,NDPS,20,1,1
1198,IPC,420,1,1
1199,IPC,379,1,1
1199,BNS,303,2,2
1200,IPC,392,1,1
1201,IPC,420,1,1
1201,ITA,66D,2,2
1201,BNS,318,3,3
1202,IPC,379,1,1
1202,BNS,303,2,2
1203,IPC,379,1,1
1204,IPC,420,1,1
1205,KPA,110,1,1
1206,IPC,354,1,1
1207,IPC,420,1,1
1207,ITA,66D,2,2
1207,BNS,318,3,3
1208,IPC,379,1,1
1208,BNS,303,2,2
1209,ITA,66C,1,1
1209,ITA,66D,2,2
1210,IPC,457,1,1
1210,IPC,380,2,2
1211,MVA,185,1,1
1212,IPC,323,1,1
1213,IPC,302,1,1
1213,BNS,103,2,2
1214,IPC,420,1,1
1214,ITA,66D,2,2
1214,BNS,318,3,3
1215,IPC,392,1,1
1215,BNS,309,2,2
1216,IPC,379,1,1
1217,IPC,379,1,1
1218,IPC,302,1,1
1218,BNS,103,2,2
1219,IPC,379,1,1
1220,MVA,185,1,1
1221,ITA,67,1,1
1222,MVA,279,1,1
1223,IPC,379,1,1
1223,BNS,303,2,2
1224,IPC,420,1,1
1224,ITA,66D,2,2
1225,IPC,457,1,1
1226,IPC,379,1,1
1227,ITA,66C,1,1
1227,ITA,66D,2,2
1228,ITA,66C,1,1
1229,IPC,379,1,1
1229,BNS,303,2,2
1230,IPC,379,1,1
1231,IPC,363,1,1
1232,ITA,66C,1,1
1232,ITA,66D,2,2
1233,IPC,420,1,1
1234,IPC,420,1,1
1234,ITA,66D,2,2
1235,IPC,465,1,1
1236,IPC,379,1,1
1236,BNS,303,2,2
1237,IPC,420,1,1
1237,ITA,66D,2,2
1238,IPC,465,1,1
1239,IPC,420,1,1
1240,IPC,379,1,1
1240,BNS,303,2,2
1241,IPC,420,1,1
1241,BNS,318,2,2
1242,IPC,379,1,1
1242,BNS,303,2,2
1243,ITA,66C,1,1
1243,ITA,66D,2,2
1244,IPC,420,1,1
1244,ITA,66D,2,2
1245,IPC,323,1,1
1245,IPC,325,2,2
1246,IPC,323,1,1
1246,BNS,115,2,2
1247,IPC,323,1,1
1247,BNS,115,2,2
1248,IPC,457,1,1
1248,IPC,380,2,2
1249,IPC,379,1,1
1249,IPC,392,2,2
1250,IPC,379,1,1
1250,BNS,303,2,2
1251,IPC,420,1,1
1252,IPC,457,1,1
1253,IPC,379,1,1
1253,BNS,303,2,2
1254,IPC,379,1,1
1254,BNS,303,2,2
1255,IPC,392,1,1
1256,MVA,279,1,1
1257,IPC,395,1,1
1258,IPC,379,1,1
1258,BNS,303,2,2
1259,IPC,354,1,1
1260,IPC,457,1,1
1260,IPC,380,2,2
1261,IPC,323,1,1
1262,IPC,379,1,1
1262,BNS,303,2,2
1263,IPC,457,1,1
1263,IPC,380,2,2
1264,IPC,379,1,1
1264,BNS,303,2,2
1265,IPC,323,1,1
1265,IPC,325,2,2
1265,BNS,115,3,3
1266,IPC,323,1,1
1267,IPC,363,1,1
1268,IPC,379,1,1
1268,BNS,303,2,2
1269,IPC,323,1,1
1269,BNS,115,2,2
1270,IPC,354,1,1
1271,NDPS,22,1,1
1272,IPC,379,1,1
1273,IPC,420,1,1
1273,BNS,318,2,2
1274,ITA,66C,1,1
1274,ITA,66D,2,2
1275,IPC,323,1,1
1276,IPC,363,1,1
1277,IPC,379,1,1
1278,IPC,395,1,1
1279,ITA,67,1,1
1279,ITA,66D,2,2
1280,IPC,457,1,1
1281,IPC,379,1,1
1282,IPC,457,1,1
1283,IPC,323,1,1
1283,IPC,325,2,2
1284,IPC,379,1,1
1285,IPC,420,1,1
1286,IPC,457,1,1
1286,IPC,380,2,2
1287,IPC,363,1,1
1288,IPC,379,1,1
1288,BNS,303,2,2
1289,IPC,420,1,1
1289,ITA,66D,2,2
1290,IPC,379,1,1
1291,IPC,420,1,1
1291,ITA,66D,2,2
1291,BNS,318,3,3
1292,IPC,363,1,1
1293,IPC,379,1,1
1294,IPC,420,1,1
1295,IPC,379,1,1
1295,BNS,303,2,2
1296,IPC,379,1,1
1296,IPC,392,2,2
1297,IPC,498A,1,1
1298,IPC,457,1,1
1298,IPC,380,2,2
1299,IPC,465,1,1
1300,IPC,379,1,1
1300,BNS,303,2,2
1301,IPC,420,1,1
1301,BNS,318,2,2
1302,IPC,354,1,1
1303,NDPS,20,1,1
1304,IPC,379,1,1
1304,IPC,392,2,2
1305,IPC,363,1,1
1306,IPC,379,1,1
1306,BNS,303,2,2
1307,IPC,323,1,1
1308,IPC,457,1,1
1308,IPC,380,2,2
1309,IPC,379,1,1
1309,BNS,303,2,2
1310,IPC,379,1,1
1311,IPC,379,1,1
1312,IPC,379,1,1
1312,BNS,303,2,2
1313,KPA,110,1,1
1314,MVA,185,1,1
1315,IPC,354,1,1
1316,IPC,379,1,1
1316,BNS,303,2,2
1317,IPC,420,1,1
1317,ITA,66D,2,2
1317,BNS,318,3,3
1318,IPC,457,1,1
1319,IPC,457,1,1
1320,KPA,110,1,1
1321,IPC,323,1,1
1322,IPC,363,1,1
1323,ITA,66C,1,1
1324,IPC,420,1,1
1324,ITA,66D,2,2
1325,IPC,354,1,1
1326,IPC,392,1,1
1326,BNS,309,2,2
1327,IPC,465,1,1
1328,IPC,457,1,1
1328,IPC,380,2,2
1329,IPC,323,1,1
1330,IPC,379,1,1
1330,BNS,303,2,2
1331,IPC,379,1,1
1332,IPC,379,1,1
1332,BNS,303,2,2
1333,IPC,379,1,1
1333,BNS,303,2,2
1334,IPC,420,1,1
1334,ITA,66D,2,2
1335,IPC,406,1,1
1336,MVA,279,1,1
1337,IPC,406,1,1
1338,IPC,420,1,1
1339,KPA,110,1,1
1340,IPC,457,1,1
1340,IPC,380,2,2
1341,IPC,363,1,1
1342,IPC,420,1,1
1342,ITA,66D,2,2
1343,IPC,420,1,1
1344,IPC,323,1,1
1344,BNS,115,2,2
1345,IPC,457,1,1
1345,IPC,380,2,2
1346,IPC,457,1,1
1346,IPC,380,2,2
1347,IPC,379,1,1
1348,IPC,395,1,1
1348,BNS,310,2,2
1349,IPC,354,1,1
1350,IPC,465,1,1
1351,IPC,379,1,1
1352,IPC,354,1,1
1352,ITA,67,2,2
1353,IPC,392,1,1
1354,IPC,379,1,1
1355,NDPS,20,1,1
1356,IPC,420,1,1
1356,ITA,66D,2,2
1357,KPA,110,1,1
1358,ITA,67,1,1
1358,ITA,66D,2,2
1359,IPC,457,1,1
1359,IPC,380,2,2
1360,IPC,457,1,1
1360,IPC,380,2,2
1361,IPC,354,1,1
1362,IPC,406,1,1
1363,IPC,379,1,1
1363,BNS,303,2,2
1364,MVA,279,1,1
1365,MVA,279,1,1
1366,IPC,379,1,1
1367,ITA,66C,1,1
1367,ITA,66D,2,2
1368,IPC,392,1,1
1369,ITA,66C,1,1
1370,IPC,323,1,1
1370,IPC,325,2,2
1370,BNS,115,3,3
1371,ITA,66C,1,1
1371,ITA,66D,2,2
1372,IPC,457,1,1
1372,IPC,380,2,2
1373,IPC,379,1,1
1373,BNS,303,2,2
1374,IPC,323,1,1
1375,IPC,363,1,1
1376,IPC,307,1,1
1377,IPC,392,1,1
1377,BNS,309,2,2
1378,IPC,379,1,1
1379,IPC,457,1,1
1379,IPC,380,2,2
1380,MVA,185,1,1
1381,IPC,323,1,1
1381,BNS,115,2,2
1382,IPC,498A,1,1
1383,IPC,379,1,1
1383,BNS,303,2,2
1384,IPC,307,1,1
1385,IPC,323,1,1
1386,IPC,420,1,1
1386,ITA,66D,2,2
1386,BNS,318,3,3
1387,IPC,379,1,1
1387,BNS,303,2,2
1388,IPC,420,1,1
1388,ITA,66D,2,2
1388,BNS,318,3,3
1389,IPC,363,1,1
1390,IPC,392,1,1
1391,IPC,379,1,1
1392,MVA,185,1,1
1393,IPC,379,1,1
1394,IPC,323,1,1
1395,IPC,363,1,1
1396,IPC,406,1,1
1397,IPC,363,1,1
1398,ITA,66C,1,1
1399,IPC,379,1,1
1399,BNS,303,2,2
1400,IPC,379,1,1
1400,BNS,303,2,2
1401,IPC,323,1,1
1401,BNS,115,2,2
1402,IPC,354,1,1
1403,IPC,379,1,1
1404,IPC,323,1,1
1404,BNS,115,2,2
1405,IPC,457,1,1
1406,IPC,323,1,1
1407,IPC,379,1,1
1407,BNS,303,2,2
1408,IPC,323,1,1
1408,IPC,325,2,2
1408,BNS,115,3,3
1409,IPC,457,1,1
1409,IPC,380,2,2
1410,IPC,420,1,1
1410,ITA,66D,2,2
1410,BNS,318,3,3
1411,IPC,392,1,1
1411,BNS,309,2,2
1412,IPC,379,1,1
1412,BNS,303,2,2
1413,MVA,185,1,1
1414,IPC,323,1,1
1415,IPC,498A,1,1
1416,IPC,420,1,1
1417,IPC,379,1,1
1417,BNS,303,2,2
1418,IPC,354,1,1
1418,ITA,67,2,2
1419,MVA,279,1,1
1420,IPC,323,1,1
1420,BNS,115,2,2
1421,IPC,498A,1,1
1422,IPC,323,1,1
1422,BNS,115,2,2
1423,IPC,323,1,1
1424,IPC,392,1,1
1424,BNS,309,2,2
1425,IPC,420,1,1
1426,IPC,379,1,1
1427,IPC,457,1,1
1428,IPC,420,1,1
1429,IPC,420,1,1
1429,ITA,66D,2,2
1429,BNS,318,3,3
1430,ITA,66C,1,1
1431,IPC,392,1,1
1431,BNS,309,2,2
1432,NDPS,20,1,1
1433,IPC,379,1,1
1434,IPC,379,1,1
1434,BNS,303,2,2
1435,IPC,379,1,1
1436,IPC,392,1,1
1436,BNS,309,2,2
1437,IPC,323,1,1
1437,IPC,325,2,2
1438,IPC,379,1,1
1438,BNS,303,2,2
1439,IPC,420,1,1
1439,ITA,66D,2,2
1439,BNS,318,3,3
1440,IPC,420,1,1
1440,BNS,318,2,2
1441,IPC,323,1,1
1441,BNS,115,2,2
1442,IPC,379,1,1
1443,IPC,379,1,1
1443,BNS,303,2,2
1444,IPC,420,1,1
1444,ITA,66D,2,2
1444,BNS,318,3,3
1445,IPC,379,1,1
1445,BNS,303,2,2
1446,IPC,354,1,1
1446,ITA,67,2,2
1447,IPC,457,1,1
1448,IPC,420,1,1
1449,IPC,420,1,1
1450,IPC,379,1,1
1450,BNS,303,2,2
1451,IPC,457,1,1
1451,IPC,380,2,2
1452,IPC,323,1,1
1452,IPC,325,2,2
1453,MVA,279,1,1
1454,IPC,363,1,1
1455,IPC,323,1,1
1455,IPC,325,2,2
1455,BNS,115,3,3
1456,IPC,323,1,1
1457,IPC,392,1,1
1457,BNS,309,2,2
1458,IPC,379,1,1
1459,IPC,420,1,1
1460,IPC,379,1,1
1460,IPC,392,2,2
1461,IPC,379,1,1
1461,BNS,303,2,2
1462,IPC,420,1,1
1462,ITA,66D,2,2
1462,BNS,318,3,3
1463,IPC,392,1,1
1463,BNS,309,2,2
1464,IPC,395,1,1
1465,IPC,323,1,1
1465,IPC,325,2,2
1465,BNS,115,3,3
1466,IPC,457,1,1
1466,IPC,380,2,2
1467,MVA,279,1,1
1468,IPC,379,1,1
1469,IPC,307,1,1
1469,BNS,109,2,2
1470,IPC,392,1,1
1470,BNS,309,2,2
1471,IPC,392,1,1
1471,BNS,309,2,2
1472,MVA,279,1,1
1473,IPC,379,1,1
1474,IPC,457,1,1
1474,IPC,380,2,2
1475,IPC,323,1,1
1476,IPC,363,1,1
1477,IPC,420,1,1
1477,ITA,66D,2,2
1477,BNS,318,3,3
1478,IPC,379,1,1
1479,IPC,465,1,1
1480,IPC,323,1,1
1481,IPC,498A,1,1
1482,IPC,379,1,1
1483,NDPS,20,1,1
1484,IPC,379,1,1
1485,IPC,420,1,1
1486,IPC,323,1,1
1487,IPC,457,1,1
1488,IPC,307,1,1
1488,BNS,109,2,2
1489,IPC,354,1,1
1490,IPC,420,1,1
1490,ITA,66D,2,2
1491,IPC,379,1,1
1492,IPC,457,1,1
1492,IPC,380,2,2
1493,IPC,457,1,1
1494,IPC,379,1,1
1494,IPC,392,2,2
1495,IPC,420,1,1
1496,ITA,67,1,1
1497,IPC,379,1,1
1498,IPC,379,1,1
1499,IPC,379,1,1
1500,IPC,323,1,1
1500,BNS,115,2,2
1501,IPC,498A,1,1
1502,IPC,420,1,1
1502,ITA,66D,2,2
1503,IPC,420,1,1
1503,BNS,318,2,2
1504,IPC,420,1,1
1505,MVA,185,1,1
1506,IPC,363,1,1
1507,IPC,323,1,1
1508,IPC,457,1,1
1508,IPC,380,2,2
1509,IPC,379,1,1
1509,BNS,303,2,2
1510,IPC,392,1,1
1510,BNS,309,2,2
